image,label
MS-SJC-D-00024-000-00001,outside_left_cover
MS-SJC-D-00024-000-00002,inside_left_cover
MS-SJC-D-00024-000-00003,[a] recto
MS-SJC-D-00024-000-00004,[a] verso
MS-SJC-D-00024-000-00005,[fragment_recto]
MS-SJC-D-00024-000-00006,[fragment_verso]
MS-SJC-D-00024-000-00007,[i] recto
MS-SJC-D-00024-000-00008,[i] verso
MS-SJC-D-00024-000-00009,1r
MS-SJC-D-00024-000-00010,1v
MS-SJC-D-00024-000-00011,2r
MS-SJC-D-00024-000-00012,2v
MS-SJC-D-00024-000-00013,3r
MS-SJC-D-00024-000-00014,3v
MS-SJC-D-00024-000-00015,4r
MS-SJC-D-00024-000-00016,4v
MS-SJC-D-00024-000-00017,5r
MS-SJC-D-00024-000-00018,5v
MS-SJC-D-00024-000-00019,6r
MS-SJC-D-00024-000-00020,6v
MS-SJC-D-00024-000-00021,7r
MS-SJC-D-00024-000-00022,7v
MS-SJC-D-00024-000-00023,8r
MS-SJC-D-00024-000-00024,8v
MS-SJC-D-00024-000-00025,9r
MS-SJC-D-00024-000-00026,9v
MS-SJC-D-00024-000-00027,10r
MS-SJC-D-00024-000-00028,10v
MS-SJC-D-00024-000-00029,11r
MS-SJC-D-00024-000-00030,11v
MS-SJC-D-00024-000-00031,12r
MS-SJC-D-00024-000-00032,12v
MS-SJC-D-00024-000-00033,13r
MS-SJC-D-00024-000-00034,13v
MS-SJC-D-00024-000-00035,14r
MS-SJC-D-00024-000-00036,14v
MS-SJC-D-00024-000-00037,15r
MS-SJC-D-00024-000-00038,15v
MS-SJC-D-00024-000-00039,16r
MS-SJC-D-00024-000-00040,16v
MS-SJC-D-00024-000-00041,17r
MS-SJC-D-00024-000-00042,17v
MS-SJC-D-00024-000-00043,18r
MS-SJC-D-00024-000-00044,18v
MS-SJC-D-00024-000-00045,19r
MS-SJC-D-00024-000-00046,19v
MS-SJC-D-00024-000-00047,20r
MS-SJC-D-00024-000-00048,20v
MS-SJC-D-00024-000-00049,21r
MS-SJC-D-00024-000-00050,21v
MS-SJC-D-00024-000-00051,22r
MS-SJC-D-00024-000-00052,22v
MS-SJC-D-00024-000-00053,23r
MS-SJC-D-00024-000-00054,23v
MS-SJC-D-00024-000-00055,24r
MS-SJC-D-00024-000-00056,24v
MS-SJC-D-00024-000-00057,25r
MS-SJC-D-00024-000-00058,25v
MS-SJC-D-00024-000-00059,26r
MS-SJC-D-00024-000-00060,26v
MS-SJC-D-00024-000-00061,27r
MS-SJC-D-00024-000-00062,27v
MS-SJC-D-00024-000-00063,28r
MS-SJC-D-00024-000-00064,28v
MS-SJC-D-00024-000-00065,29r
MS-SJC-D-00024-000-00066,29v
MS-SJC-D-00024-000-00067,30r
MS-SJC-D-00024-000-00068,30v
MS-SJC-D-00024-000-00069,31r
MS-SJC-D-00024-000-00070,31v
MS-SJC-D-00024-000-00071,32r
MS-SJC-D-00024-000-00072,32v
MS-SJC-D-00024-000-00073,33r
MS-SJC-D-00024-000-00074,33v
MS-SJC-D-00024-000-00075,34r
MS-SJC-D-00024-000-00076,34v
MS-SJC-D-00024-000-00077,35r
MS-SJC-D-00024-000-00078,35v
MS-SJC-D-00024-000-00079,36r
MS-SJC-D-00024-000-00080,36v
MS-SJC-D-00024-000-00081,37r
MS-SJC-D-00024-000-00082,37v
MS-SJC-D-00024-000-00083,38r
MS-SJC-D-00024-000-00084,38v
MS-SJC-D-00024-000-00085,39r
MS-SJC-D-00024-000-00086,39v
MS-SJC-D-00024-000-00087,40r
MS-SJC-D-00024-000-00088,40v
MS-SJC-D-00024-000-00089,41r
MS-SJC-D-00024-000-00090,41v
MS-SJC-D-00024-000-00091,42r
MS-SJC-D-00024-000-00092,42v
MS-SJC-D-00024-000-00093,43r
MS-SJC-D-00024-000-00094,43v
MS-SJC-D-00024-000-00095,44r
MS-SJC-D-00024-000-00096,44v
MS-SJC-D-00024-000-00097,45r
MS-SJC-D-00024-000-00098,45v
MS-SJC-D-00024-000-00099,46r
MS-SJC-D-00024-000-00100,46v
MS-SJC-D-00024-000-00101,47r
MS-SJC-D-00024-000-00102,47v
MS-SJC-D-00024-000-00103,48r
MS-SJC-D-00024-000-00104,48v
MS-SJC-D-00024-000-00105,49r
MS-SJC-D-00024-000-00106,49v
MS-SJC-D-00024-000-00107,50r
MS-SJC-D-00024-000-00108,50v
MS-SJC-D-00024-000-00109,51r
MS-SJC-D-00024-000-00110,51v
MS-SJC-D-00024-000-00111,52r
MS-SJC-D-00024-000-00112,52v
MS-SJC-D-00024-000-00113,53r
MS-SJC-D-00024-000-00114,53v
MS-SJC-D-00024-000-00115,54r
MS-SJC-D-00024-000-00116,54v
MS-SJC-D-00024-000-00117,55r
MS-SJC-D-00024-000-00118,55v
MS-SJC-D-00024-000-00119,56r
MS-SJC-D-00024-000-00120,56v
MS-SJC-D-00024-000-00121,57r
MS-SJC-D-00024-000-00122,57v
MS-SJC-D-00024-000-00123,58r
MS-SJC-D-00024-000-00124,58v
MS-SJC-D-00024-000-00125,59r
MS-SJC-D-00024-000-00126,59v
MS-SJC-D-00024-000-00127,60r
MS-SJC-D-00024-000-00128,60v
MS-SJC-D-00024-000-00129,61r
MS-SJC-D-00024-000-00130,61v
MS-SJC-D-00024-000-00131,62r
MS-SJC-D-00024-000-00132,62v
MS-SJC-D-00024-000-00133,63r
MS-SJC-D-00024-000-00134,63v
MS-SJC-D-00024-000-00135,64r
MS-SJC-D-00024-000-00136,64v
MS-SJC-D-00024-000-00137,65r
MS-SJC-D-00024-000-00138,65v
MS-SJC-D-00024-000-00139,66r
MS-SJC-D-00024-000-00140,66v
MS-SJC-D-00024-000-00141,67r
MS-SJC-D-00024-000-00142,67v
MS-SJC-D-00024-000-00143,68r
MS-SJC-D-00024-000-00144,68v
MS-SJC-D-00024-000-00145,69r
MS-SJC-D-00024-000-00146,69v
MS-SJC-D-00024-000-00147,70r
MS-SJC-D-00024-000-00148,70v
MS-SJC-D-00024-000-00149,71r
MS-SJC-D-00024-000-00150,71v
MS-SJC-D-00024-000-00151,72r
MS-SJC-D-00024-000-00152,72v
MS-SJC-D-00024-000-00153,73r
MS-SJC-D-00024-000-00154,73v
MS-SJC-D-00024-000-00155,74r
MS-SJC-D-00024-000-00156,74v
MS-SJC-D-00024-000-00157,75r
MS-SJC-D-00024-000-00158,75v
MS-SJC-D-00024-000-00159,76r
MS-SJC-D-00024-000-00160,76v
MS-SJC-D-00024-000-00161,77r
MS-SJC-D-00024-000-00162,77v
MS-SJC-D-00024-000-00163,78r
MS-SJC-D-00024-000-00164,78v
MS-SJC-D-00024-000-00165,79r
MS-SJC-D-00024-000-00166,79v
MS-SJC-D-00024-000-00167,80r
MS-SJC-D-00024-000-00168,80v
MS-SJC-D-00024-000-00169,81r
MS-SJC-D-00024-000-00170,81v
MS-SJC-D-00024-000-00171,82r
MS-SJC-D-00024-000-00172,82v
MS-SJC-D-00024-000-00173,83r
MS-SJC-D-00024-000-00174,83v
MS-SJC-D-00024-000-00175,84r
MS-SJC-D-00024-000-00176,84v
MS-SJC-D-00024-000-00177,85r
MS-SJC-D-00024-000-00178,85v
MS-SJC-D-00024-000-00179,86r
MS-SJC-D-00024-000-00180,86v
MS-SJC-D-00024-000-00181,87r
MS-SJC-D-00024-000-00182,87v
MS-SJC-D-00024-000-00183,88r
MS-SJC-D-00024-000-00184,88v
MS-SJC-D-00024-000-00185,89r
MS-SJC-D-00024-000-00186,89v
MS-SJC-D-00024-000-00187,90r
MS-SJC-D-00024-000-00188,90v
MS-SJC-D-00024-000-00189,91r
MS-SJC-D-00024-000-00190,91v
MS-SJC-D-00024-000-00191,92r
MS-SJC-D-00024-000-00192,92v
MS-SJC-D-00024-000-00193,93r
