image,label
MS-SJC-B-00015-000-00001,"front cover, outer"
MS-SJC-B-00015-000-00002,"front cover, inner"
MS-SJC-B-00015-000-00003,[i] recto
MS-SJC-B-00015-000-00004,[i] verso
MS-SJC-B-00015-000-00005,[ii] recto
MS-SJC-B-00015-000-00006,[ii] verso
MS-SJC-B-00015-000-00007,[iii] recto
MS-SJC-B-00015-000-00008,[iii] verso
MS-SJC-B-00015-000-00009,[a] recto
MS-SJC-B-00015-000-00010,[a] verso
MS-SJC-B-00015-000-00011,[b] recto
MS-SJC-B-00015-000-00012,[b] verso
MS-SJC-B-00015-000-00013,1:1r
MS-SJC-B-00015-000-00014,1:1v
MS-SJC-B-00015-000-00015,1:2r
MS-SJC-B-00015-000-00016,1:2v
MS-SJC-B-00015-000-00017,1:3r
MS-SJC-B-00015-000-00018,1:3v
MS-SJC-B-00015-000-00019,1:4r
MS-SJC-B-00015-000-00020,1:4v
MS-SJC-B-00015-000-00021,1:5r
MS-SJC-B-00015-000-00022,1:5v
MS-SJC-B-00015-000-00023,1:6r
MS-SJC-B-00015-000-00024,1:6v
MS-SJC-B-00015-000-00025,1:7r
MS-SJC-B-00015-000-00026,1:7v
MS-SJC-B-00015-000-00027,1:8r
MS-SJC-B-00015-000-00028,1:8v
MS-SJC-B-00015-000-00029,1:9r
MS-SJC-B-00015-000-00030,1:9v
MS-SJC-B-00015-000-00031,1:10r
MS-SJC-B-00015-000-00032,1:10v
MS-SJC-B-00015-000-00033,1:11r
MS-SJC-B-00015-000-00034,1:11v
MS-SJC-B-00015-000-00035,1:12r
MS-SJC-B-00015-000-00036,1:12v
MS-SJC-B-00015-000-00037,1:13r
MS-SJC-B-00015-000-00038,1:13v
MS-SJC-B-00015-000-00039,1:14r
MS-SJC-B-00015-000-00040,1:14v
MS-SJC-B-00015-000-00041,1:15r
MS-SJC-B-00015-000-00042,1:15v
MS-SJC-B-00015-000-00043,1:16r
MS-SJC-B-00015-000-00044,1:16v
MS-SJC-B-00015-000-00045,1:17r
MS-SJC-B-00015-000-00046,1:17v
MS-SJC-B-00015-000-00047,1:18r
MS-SJC-B-00015-000-00048,1:18v
MS-SJC-B-00015-000-00049,1:19r
MS-SJC-B-00015-000-00050,1:19v
MS-SJC-B-00015-000-00051,1:20r
MS-SJC-B-00015-000-00052,1:20v
MS-SJC-B-00015-000-00053,1:21r
MS-SJC-B-00015-000-00054,1:21v
MS-SJC-B-00015-000-00055,1:22r
MS-SJC-B-00015-000-00056,1:22v
MS-SJC-B-00015-000-00057,1:23r
MS-SJC-B-00015-000-00058,1:23v
MS-SJC-B-00015-000-00059,1:24r
MS-SJC-B-00015-000-00060,1:24v
MS-SJC-B-00015-000-00061,1:25r
MS-SJC-B-00015-000-00062,1:25v
MS-SJC-B-00015-000-00063,1:26r
MS-SJC-B-00015-000-00064,1:26v
MS-SJC-B-00015-000-00065,1:27r
MS-SJC-B-00015-000-00066,1:27v
MS-SJC-B-00015-000-00067,1:28r
MS-SJC-B-00015-000-00068,1:28v
MS-SJC-B-00015-000-00069,1:29r
MS-SJC-B-00015-000-00070,1:29v
MS-SJC-B-00015-000-00071,1:30r
MS-SJC-B-00015-000-00072,1:30v
MS-SJC-B-00015-000-00073,1:31r
MS-SJC-B-00015-000-00074,1:31v
MS-SJC-B-00015-000-00075,1:32r
MS-SJC-B-00015-000-00076,1:32v
MS-SJC-B-00015-000-00077,1:33r
MS-SJC-B-00015-000-00078,1:33v
MS-SJC-B-00015-000-00079,1:34r
MS-SJC-B-00015-000-00080,1:34v
MS-SJC-B-00015-000-00081,1:35r
MS-SJC-B-00015-000-00082,1:35v
MS-SJC-B-00015-000-00083,1:36r
MS-SJC-B-00015-000-00084,1:36v
MS-SJC-B-00015-000-00085,1:37r
MS-SJC-B-00015-000-00086,1:37v
MS-SJC-B-00015-000-00087,1:38r
MS-SJC-B-00015-000-00088,1:38v
MS-SJC-B-00015-000-00089,1:39r
MS-SJC-B-00015-000-00090,1:39v
MS-SJC-B-00015-000-00091,1:40r
