image,label
MS-EMMANUEL-COLLEGE-00069-000-00001,"front cover, outer"
MS-EMMANUEL-COLLEGE-00069-000-00002,"front cover, inner"
MS-EMMANUEL-COLLEGE-00069-000-00003,[i] recto
MS-EMMANUEL-COLLEGE-00069-000-00004,[i] verso
MS-EMMANUEL-COLLEGE-00069-000-00005,[ii] recto
MS-EMMANUEL-COLLEGE-00069-000-00006,[ii] verso
MS-EMMANUEL-COLLEGE-00069-000-00007,1r
MS-EMMANUEL-COLLEGE-00069-000-00008,1v
MS-EMMANUEL-COLLEGE-00069-000-00009,2r
MS-EMMANUEL-COLLEGE-00069-000-00010,2v
MS-EMMANUEL-COLLEGE-00069-000-00011,3r
MS-EMMANUEL-COLLEGE-00069-000-00012,3v
MS-EMMANUEL-COLLEGE-00069-000-00013,4r
MS-EMMANUEL-COLLEGE-00069-000-00014,4v
MS-EMMANUEL-COLLEGE-00069-000-00015,5r
MS-EMMANUEL-COLLEGE-00069-000-00016,5v
MS-EMMANUEL-COLLEGE-00069-000-00017,6r
MS-EMMANUEL-COLLEGE-00069-000-00018,6v
MS-EMMANUEL-COLLEGE-00069-000-00019,7r
MS-EMMANUEL-COLLEGE-00069-000-00020,7v
MS-EMMANUEL-COLLEGE-00069-000-00021,8r
MS-EMMANUEL-COLLEGE-00069-000-00022,8v
MS-EMMANUEL-COLLEGE-00069-000-00023,9r
MS-EMMANUEL-COLLEGE-00069-000-00024,9v
MS-EMMANUEL-COLLEGE-00069-000-00025,10r
MS-EMMANUEL-COLLEGE-00069-000-00026,10v
MS-EMMANUEL-COLLEGE-00069-000-00027,11r
MS-EMMANUEL-COLLEGE-00069-000-00028,11v
MS-EMMANUEL-COLLEGE-00069-000-00029,12r
MS-EMMANUEL-COLLEGE-00069-000-00030,12v
MS-EMMANUEL-COLLEGE-00069-000-00031,13r
MS-EMMANUEL-COLLEGE-00069-000-00032,13v
MS-EMMANUEL-COLLEGE-00069-000-00033,14r
MS-EMMANUEL-COLLEGE-00069-000-00034,14v
MS-EMMANUEL-COLLEGE-00069-000-00035,15r
MS-EMMANUEL-COLLEGE-00069-000-00036,15v
MS-EMMANUEL-COLLEGE-00069-000-00037,16r
MS-EMMANUEL-COLLEGE-00069-000-00038,16v
MS-EMMANUEL-COLLEGE-00069-000-00039,17r
MS-EMMANUEL-COLLEGE-00069-000-00040,17v
MS-EMMANUEL-COLLEGE-00069-000-00041,18r
MS-EMMANUEL-COLLEGE-00069-000-00042,18v
MS-EMMANUEL-COLLEGE-00069-000-00043,19r
MS-EMMANUEL-COLLEGE-00069-000-00044,19v
MS-EMMANUEL-COLLEGE-00069-000-00045,20r
MS-EMMANUEL-COLLEGE-00069-000-00046,20v
MS-EMMANUEL-COLLEGE-00069-000-00047,21r
MS-EMMANUEL-COLLEGE-00069-000-00048,21v
