image,label
MS-TRINITY-COLLEGE-R-00014-00032-000-00001,"front cover, outer"
MS-TRINITY-COLLEGE-R-00014-00032-000-00002,"front cover, inner"
MS-TRINITY-COLLEGE-R-00014-00032-000-00003,[i] recto
MS-TRINITY-COLLEGE-R-00014-00032-000-00004,[i] verso
MS-TRINITY-COLLEGE-R-00014-00032-000-00005,1r
MS-TRINITY-COLLEGE-R-00014-00032-000-00006,1v
MS-TRINITY-COLLEGE-R-00014-00032-000-00007,2r
MS-TRINITY-COLLEGE-R-00014-00032-000-00008,2v
MS-TRINITY-COLLEGE-R-00014-00032-000-00009,3r
MS-TRINITY-COLLEGE-R-00014-00032-000-00010,3v
MS-TRINITY-COLLEGE-R-00014-00032-000-00011,4r
MS-TRINITY-COLLEGE-R-00014-00032-000-00012,4v
MS-TRINITY-COLLEGE-R-00014-00032-000-00013,5r
MS-TRINITY-COLLEGE-R-00014-00032-000-00014,5v
MS-TRINITY-COLLEGE-R-00014-00032-000-00015,6r
MS-TRINITY-COLLEGE-R-00014-00032-000-00016,6v
MS-TRINITY-COLLEGE-R-00014-00032-000-00017,7r
MS-TRINITY-COLLEGE-R-00014-00032-000-00018,7v
MS-TRINITY-COLLEGE-R-00014-00032-000-00019,8r
MS-TRINITY-COLLEGE-R-00014-00032-000-00020,8v
MS-TRINITY-COLLEGE-R-00014-00032-000-00021,9r
MS-TRINITY-COLLEGE-R-00014-00032-000-00022,9v
MS-TRINITY-COLLEGE-R-00014-00032-000-00023,10r
MS-TRINITY-COLLEGE-R-00014-00032-000-00024,10v
MS-TRINITY-COLLEGE-R-00014-00032-000-00025,11r
MS-TRINITY-COLLEGE-R-00014-00032-000-00026,11v
MS-TRINITY-COLLEGE-R-00014-00032-000-00027,12r
MS-TRINITY-COLLEGE-R-00014-00032-000-00028,12v
MS-TRINITY-COLLEGE-R-00014-00032-000-00029,13r
MS-TRINITY-COLLEGE-R-00014-00032-000-00030,13v
MS-TRINITY-COLLEGE-R-00014-00032-000-00031,14r
MS-TRINITY-COLLEGE-R-00014-00032-000-00032,14v
MS-TRINITY-COLLEGE-R-00014-00032-000-00033,15r
MS-TRINITY-COLLEGE-R-00014-00032-000-00034,15v
MS-TRINITY-COLLEGE-R-00014-00032-000-00035,16r
MS-TRINITY-COLLEGE-R-00014-00032-000-00036,16v
MS-TRINITY-COLLEGE-R-00014-00032-000-00037,17r
MS-TRINITY-COLLEGE-R-00014-00032-000-00038,17v
MS-TRINITY-COLLEGE-R-00014-00032-000-00039,18r
MS-TRINITY-COLLEGE-R-00014-00032-000-00040,18v
MS-TRINITY-COLLEGE-R-00014-00032-000-00041,19r
MS-TRINITY-COLLEGE-R-00014-00032-000-00042,19v
MS-TRINITY-COLLEGE-R-00014-00032-000-00043,20r
MS-TRINITY-COLLEGE-R-00014-00032-000-00044,20v
MS-TRINITY-COLLEGE-R-00014-00032-000-00045,21r
MS-TRINITY-COLLEGE-R-00014-00032-000-00046,21v
MS-TRINITY-COLLEGE-R-00014-00032-000-00047,22r
MS-TRINITY-COLLEGE-R-00014-00032-000-00048,22v
MS-TRINITY-COLLEGE-R-00014-00032-000-00049,23r
MS-TRINITY-COLLEGE-R-00014-00032-000-00050,23v
MS-TRINITY-COLLEGE-R-00014-00032-000-00051,24r
MS-TRINITY-COLLEGE-R-00014-00032-000-00052,24v
MS-TRINITY-COLLEGE-R-00014-00032-000-00053,25r
MS-TRINITY-COLLEGE-R-00014-00032-000-00054,25v
MS-TRINITY-COLLEGE-R-00014-00032-000-00055,26r
MS-TRINITY-COLLEGE-R-00014-00032-000-00056,26v
MS-TRINITY-COLLEGE-R-00014-00032-000-00057,27r
MS-TRINITY-COLLEGE-R-00014-00032-000-00058,27v
MS-TRINITY-COLLEGE-R-00014-00032-000-00059,28r
MS-TRINITY-COLLEGE-R-00014-00032-000-00060,28v
MS-TRINITY-COLLEGE-R-00014-00032-000-00061,29r
MS-TRINITY-COLLEGE-R-00014-00032-000-00062,29v
MS-TRINITY-COLLEGE-R-00014-00032-000-00063,30r
MS-TRINITY-COLLEGE-R-00014-00032-000-00064,30v
MS-TRINITY-COLLEGE-R-00014-00032-000-00065,31r
MS-TRINITY-COLLEGE-R-00014-00032-000-00066,31v
MS-TRINITY-COLLEGE-R-00014-00032-000-00067,32r
MS-TRINITY-COLLEGE-R-00014-00032-000-00068,32v
MS-TRINITY-COLLEGE-R-00014-00032-000-00069,33r
MS-TRINITY-COLLEGE-R-00014-00032-000-00070,33v
MS-TRINITY-COLLEGE-R-00014-00032-000-00071,34r
MS-TRINITY-COLLEGE-R-00014-00032-000-00072,34v
MS-TRINITY-COLLEGE-R-00014-00032-000-00073,35r
MS-TRINITY-COLLEGE-R-00014-00032-000-00074,35v
MS-TRINITY-COLLEGE-R-00014-00032-000-00075,36r
MS-TRINITY-COLLEGE-R-00014-00032-000-00076,36v
MS-TRINITY-COLLEGE-R-00014-00032-000-00077,37r
MS-TRINITY-COLLEGE-R-00014-00032-000-00078,37v
MS-TRINITY-COLLEGE-R-00014-00032-000-00079,38r
MS-TRINITY-COLLEGE-R-00014-00032-000-00080,38v
MS-TRINITY-COLLEGE-R-00014-00032-000-00081,39r
MS-TRINITY-COLLEGE-R-00014-00032-000-00082,39v
MS-TRINITY-COLLEGE-R-00014-00032-000-00083,40r
MS-TRINITY-COLLEGE-R-00014-00032-000-00084,40v
MS-TRINITY-COLLEGE-R-00014-00032-000-00085,41r
MS-TRINITY-COLLEGE-R-00014-00032-000-00086,41v
MS-TRINITY-COLLEGE-R-00014-00032-000-00087,42r
MS-TRINITY-COLLEGE-R-00014-00032-000-00088,42v
MS-TRINITY-COLLEGE-R-00014-00032-000-00089,43r
MS-TRINITY-COLLEGE-R-00014-00032-000-00090,43v
MS-TRINITY-COLLEGE-R-00014-00032-000-00091,44r
MS-TRINITY-COLLEGE-R-00014-00032-000-00092,44v
MS-TRINITY-COLLEGE-R-00014-00032-000-00093,45r
MS-TRINITY-COLLEGE-R-00014-00032-000-00094,45v
MS-TRINITY-COLLEGE-R-00014-00032-000-00095,46r
MS-TRINITY-COLLEGE-R-00014-00032-000-00096,46v
MS-TRINITY-COLLEGE-R-00014-00032-000-00097,48r
MS-TRINITY-COLLEGE-R-00014-00032-000-00098,48v
