image,label
MS-TRINITY-COLLEGE-O-00008-00035-000-00001,"front cover, outer"
MS-TRINITY-COLLEGE-O-00008-00035-000-00002,"front cover, inner"
MS-TRINITY-COLLEGE-O-00008-00035-000-00003,[a] recto
MS-TRINITY-COLLEGE-O-00008-00035-000-00004,[a] verso
MS-TRINITY-COLLEGE-O-00008-00035-000-00005,[b] recto
MS-TRINITY-COLLEGE-O-00008-00035-000-00006,[b] verso
MS-TRINITY-COLLEGE-O-00008-00035-000-00007,[c] recto
MS-TRINITY-COLLEGE-O-00008-00035-000-00008,[c] verso
MS-TRINITY-COLLEGE-O-00008-00035-000-00009,[i] recto
MS-TRINITY-COLLEGE-O-00008-00035-000-00010,[i] verso
MS-TRINITY-COLLEGE-O-00008-00035-000-00011,[ii] recto
MS-TRINITY-COLLEGE-O-00008-00035-000-00012,[ii] verso
MS-TRINITY-COLLEGE-O-00008-00035-000-00013,[iii] recto
MS-TRINITY-COLLEGE-O-00008-00035-000-00014,[iii] verso
MS-TRINITY-COLLEGE-O-00008-00035-000-00015,[iv] recto
MS-TRINITY-COLLEGE-O-00008-00035-000-00016,[iv] verso
MS-TRINITY-COLLEGE-O-00008-00035-000-00017,1r
MS-TRINITY-COLLEGE-O-00008-00035-000-00018,1v
MS-TRINITY-COLLEGE-O-00008-00035-000-00019,2r
MS-TRINITY-COLLEGE-O-00008-00035-000-00020,2v
MS-TRINITY-COLLEGE-O-00008-00035-000-00021,3r
MS-TRINITY-COLLEGE-O-00008-00035-000-00022,3v
MS-TRINITY-COLLEGE-O-00008-00035-000-00023,4r
MS-TRINITY-COLLEGE-O-00008-00035-000-00024,4v
MS-TRINITY-COLLEGE-O-00008-00035-000-00025,5r
MS-TRINITY-COLLEGE-O-00008-00035-000-00026,5v
MS-TRINITY-COLLEGE-O-00008-00035-000-00027,6r
MS-TRINITY-COLLEGE-O-00008-00035-000-00028,6v
MS-TRINITY-COLLEGE-O-00008-00035-000-00029,7r
MS-TRINITY-COLLEGE-O-00008-00035-000-00030,7v
MS-TRINITY-COLLEGE-O-00008-00035-000-00031,8r
MS-TRINITY-COLLEGE-O-00008-00035-000-00032,8v
MS-TRINITY-COLLEGE-O-00008-00035-000-00033,9r
MS-TRINITY-COLLEGE-O-00008-00035-000-00034,9v
MS-TRINITY-COLLEGE-O-00008-00035-000-00035,10r
MS-TRINITY-COLLEGE-O-00008-00035-000-00036,10v
MS-TRINITY-COLLEGE-O-00008-00035-000-00037,11r
MS-TRINITY-COLLEGE-O-00008-00035-000-00038,11v
MS-TRINITY-COLLEGE-O-00008-00035-000-00039,12r
MS-TRINITY-COLLEGE-O-00008-00035-000-00040,12v
MS-TRINITY-COLLEGE-O-00008-00035-000-00041,13r
