image,label
MS-TRINITY-COLLEGE-R-00014-00041-000-00001,"front cover, outer"
MS-TRINITY-COLLEGE-R-00014-00041-000-00002,"front cover, inner"
MS-TRINITY-COLLEGE-R-00014-00041-000-00003,[a] recto
MS-TRINITY-COLLEGE-R-00014-00041-000-00004,[a] verso
MS-TRINITY-COLLEGE-R-00014-00041-000-00005,[b] recto
MS-TRINITY-COLLEGE-R-00014-00041-000-00006,[b] verso
MS-TRINITY-COLLEGE-R-00014-00041-000-00007,[i] recto
MS-TRINITY-COLLEGE-R-00014-00041-000-00008,[i] verso
MS-TRINITY-COLLEGE-R-00014-00041-000-00009,1r
MS-TRINITY-COLLEGE-R-00014-00041-000-00010,1v
MS-TRINITY-COLLEGE-R-00014-00041-000-00011,2r
MS-TRINITY-COLLEGE-R-00014-00041-000-00012,2v
MS-TRINITY-COLLEGE-R-00014-00041-000-00013,3r
MS-TRINITY-COLLEGE-R-00014-00041-000-00014,3v
MS-TRINITY-COLLEGE-R-00014-00041-000-00015,4r
MS-TRINITY-COLLEGE-R-00014-00041-000-00016,4v
MS-TRINITY-COLLEGE-R-00014-00041-000-00017,5r
MS-TRINITY-COLLEGE-R-00014-00041-000-00018,5v
MS-TRINITY-COLLEGE-R-00014-00041-000-00019,6r
MS-TRINITY-COLLEGE-R-00014-00041-000-00020,6v
MS-TRINITY-COLLEGE-R-00014-00041-000-00021,7r
MS-TRINITY-COLLEGE-R-00014-00041-000-00022,7v
MS-TRINITY-COLLEGE-R-00014-00041-000-00023,8r
MS-TRINITY-COLLEGE-R-00014-00041-000-00024,8v
MS-TRINITY-COLLEGE-R-00014-00041-000-00025,9r
MS-TRINITY-COLLEGE-R-00014-00041-000-00026,9v
MS-TRINITY-COLLEGE-R-00014-00041-000-00027,10r
MS-TRINITY-COLLEGE-R-00014-00041-000-00028,10v
MS-TRINITY-COLLEGE-R-00014-00041-000-00029,11r
MS-TRINITY-COLLEGE-R-00014-00041-000-00030,11v
MS-TRINITY-COLLEGE-R-00014-00041-000-00031,12r
MS-TRINITY-COLLEGE-R-00014-00041-000-00032,12v
MS-TRINITY-COLLEGE-R-00014-00041-000-00033,13r
MS-TRINITY-COLLEGE-R-00014-00041-000-00034,13v
MS-TRINITY-COLLEGE-R-00014-00041-000-00035,14r
MS-TRINITY-COLLEGE-R-00014-00041-000-00036,14v
MS-TRINITY-COLLEGE-R-00014-00041-000-00037,15r
MS-TRINITY-COLLEGE-R-00014-00041-000-00038,15v
MS-TRINITY-COLLEGE-R-00014-00041-000-00039,16r
MS-TRINITY-COLLEGE-R-00014-00041-000-00040,16v
MS-TRINITY-COLLEGE-R-00014-00041-000-00041,17r
MS-TRINITY-COLLEGE-R-00014-00041-000-00042,17v
MS-TRINITY-COLLEGE-R-00014-00041-000-00150,51r
MS-TRINITY-COLLEGE-R-00014-00041-000-00151,51v
MS-TRINITY-COLLEGE-R-00014-00041-000-00152,52r
MS-TRINITY-COLLEGE-R-00014-00041-000-00153,52v
MS-TRINITY-COLLEGE-R-00014-00041-000-00154,53r
MS-TRINITY-COLLEGE-R-00014-00041-000-00155,53v
MS-TRINITY-COLLEGE-R-00014-00041-000-00156,54r
MS-TRINITY-COLLEGE-R-00014-00041-000-00157,54v
MS-TRINITY-COLLEGE-R-00014-00041-000-00158,55r
MS-TRINITY-COLLEGE-R-00014-00041-000-00159,55v
MS-TRINITY-COLLEGE-R-00014-00041-000-00160,56r
MS-TRINITY-COLLEGE-R-00014-00041-000-00161,56v
MS-TRINITY-COLLEGE-R-00014-00041-000-00162,57r
MS-TRINITY-COLLEGE-R-00014-00041-000-00163,57v
MS-TRINITY-COLLEGE-R-00014-00041-000-00164,58r
MS-TRINITY-COLLEGE-R-00014-00041-000-00165,58v
MS-TRINITY-COLLEGE-R-00014-00041-000-00166,59r
MS-TRINITY-COLLEGE-R-00014-00041-000-00167,59v
MS-TRINITY-COLLEGE-R-00014-00041-000-00168,60r
MS-TRINITY-COLLEGE-R-00014-00041-000-00169,60v
MS-TRINITY-COLLEGE-R-00014-00041-000-00170,61r
MS-TRINITY-COLLEGE-R-00014-00041-000-00171,61v
MS-TRINITY-COLLEGE-R-00014-00041-000-00172,62r
MS-TRINITY-COLLEGE-R-00014-00041-000-00173,62v
MS-TRINITY-COLLEGE-R-00014-00041-000-00174,63r
MS-TRINITY-COLLEGE-R-00014-00041-000-00175,63v
MS-TRINITY-COLLEGE-R-00014-00041-000-00176,64r
MS-TRINITY-COLLEGE-R-00014-00041-000-00177,64v
MS-TRINITY-COLLEGE-R-00014-00041-000-00178,65r
MS-TRINITY-COLLEGE-R-00014-00041-000-00179,65v
MS-TRINITY-COLLEGE-R-00014-00041-000-00180,66r
MS-TRINITY-COLLEGE-R-00014-00041-000-00181,66v
MS-TRINITY-COLLEGE-R-00014-00041-000-00182,67r
MS-TRINITY-COLLEGE-R-00014-00041-000-00183,67v
MS-TRINITY-COLLEGE-R-00014-00041-000-00184,68r
MS-TRINITY-COLLEGE-R-00014-00041-000-00185,68v
MS-TRINITY-COLLEGE-R-00014-00041-000-00186,69r
MS-TRINITY-COLLEGE-R-00014-00041-000-00187,69v
MS-TRINITY-COLLEGE-R-00014-00041-000-00188,70r
MS-TRINITY-COLLEGE-R-00014-00041-000-00189,70v
MS-TRINITY-COLLEGE-R-00014-00041-000-00190,71r
MS-TRINITY-COLLEGE-R-00014-00041-000-00191,71v
MS-TRINITY-COLLEGE-R-00014-00041-000-00192,72r
MS-TRINITY-COLLEGE-R-00014-00041-000-00193,72v
MS-TRINITY-COLLEGE-R-00014-00041-000-00194,73r
MS-TRINITY-COLLEGE-R-00014-00041-000-00195,73v
MS-TRINITY-COLLEGE-R-00014-00041-000-00196,74r
