image,label
MS-TRINITY-COLLEGE-O-00001-00057-000-00001,"front cover, outer"
MS-TRINITY-COLLEGE-O-00001-00057-000-00002,"frort cover, inner"
MS-TRINITY-COLLEGE-O-00001-00057-000-00003,[i] recto
MS-TRINITY-COLLEGE-O-00001-00057-000-00004,[i] verso
MS-TRINITY-COLLEGE-O-00001-00057-000-00005,[ii] recto
MS-TRINITY-COLLEGE-O-00001-00057-000-00006,[ii] verso
MS-TRINITY-COLLEGE-O-00001-00057-000-00007,[iii] recto
MS-TRINITY-COLLEGE-O-00001-00057-000-00008,[iii] verso
MS-TRINITY-COLLEGE-O-00001-00057-000-00009,1:1r
MS-TRINITY-COLLEGE-O-00001-00057-000-00010,1:1v
MS-TRINITY-COLLEGE-O-00001-00057-000-00011,1:2r
MS-TRINITY-COLLEGE-O-00001-00057-000-00012,1:2v
MS-TRINITY-COLLEGE-O-00001-00057-000-00013,1:3r
MS-TRINITY-COLLEGE-O-00001-00057-000-00014,1:3v
MS-TRINITY-COLLEGE-O-00001-00057-000-00015,1:4r
MS-TRINITY-COLLEGE-O-00001-00057-000-00016,1:4v
MS-TRINITY-COLLEGE-O-00001-00057-000-00017,2:1r
MS-TRINITY-COLLEGE-O-00001-00057-000-00018,2:1v
MS-TRINITY-COLLEGE-O-00001-00057-000-00019,2:2r
MS-TRINITY-COLLEGE-O-00001-00057-000-00020,2:2v
MS-TRINITY-COLLEGE-O-00001-00057-000-00021,2:3r
MS-TRINITY-COLLEGE-O-00001-00057-000-00022,2:3v
MS-TRINITY-COLLEGE-O-00001-00057-000-00023,2:4r
MS-TRINITY-COLLEGE-O-00001-00057-000-00024,2:4v
MS-TRINITY-COLLEGE-O-00001-00057-000-00025,2:5r
MS-TRINITY-COLLEGE-O-00001-00057-000-00026,2:5v
MS-TRINITY-COLLEGE-O-00001-00057-000-00027,2:6r
MS-TRINITY-COLLEGE-O-00001-00057-000-00028,2:6v
MS-TRINITY-COLLEGE-O-00001-00057-000-00029,2:7r
MS-TRINITY-COLLEGE-O-00001-00057-000-00030,2:7v
MS-TRINITY-COLLEGE-O-00001-00057-000-00031,2:8r
MS-TRINITY-COLLEGE-O-00001-00057-000-00032,2:8v
MS-TRINITY-COLLEGE-O-00001-00057-000-00033,2:9r
MS-TRINITY-COLLEGE-O-00001-00057-000-00034,2:9v
MS-TRINITY-COLLEGE-O-00001-00057-000-00035,2:10r
MS-TRINITY-COLLEGE-O-00001-00057-000-00036,2:10v
MS-TRINITY-COLLEGE-O-00001-00057-000-00037,2:11r
MS-TRINITY-COLLEGE-O-00001-00057-000-00038,2:11v
MS-TRINITY-COLLEGE-O-00001-00057-000-00039,2:12r
MS-TRINITY-COLLEGE-O-00001-00057-000-00040,2:12v
MS-TRINITY-COLLEGE-O-00001-00057-000-00041,2:13r
MS-TRINITY-COLLEGE-O-00001-00057-000-00042,2:13v
MS-TRINITY-COLLEGE-O-00001-00057-000-00043,2:14r
MS-TRINITY-COLLEGE-O-00001-00057-000-00044,2:14v
MS-TRINITY-COLLEGE-O-00001-00057-000-00045,2:15r
MS-TRINITY-COLLEGE-O-00001-00057-000-00046,2:15v
MS-TRINITY-COLLEGE-O-00001-00057-000-00047,2:16r
MS-TRINITY-COLLEGE-O-00001-00057-000-00048,2:16v
MS-TRINITY-COLLEGE-O-00001-00057-000-00049,2:17r
MS-TRINITY-COLLEGE-O-00001-00057-000-00050,2:17v
MS-TRINITY-COLLEGE-O-00001-00057-000-00051,2:18r
MS-TRINITY-COLLEGE-O-00001-00057-000-00052,2:18v
MS-TRINITY-COLLEGE-O-00001-00057-000-00053,2:19r
MS-TRINITY-COLLEGE-O-00001-00057-000-00054,2:19v
MS-TRINITY-COLLEGE-O-00001-00057-000-00055,2:20r
MS-TRINITY-COLLEGE-O-00001-00057-000-00056,2:20v
MS-TRINITY-COLLEGE-O-00001-00057-000-00057,2:21r
MS-TRINITY-COLLEGE-O-00001-00057-000-00058,2:21v
MS-TRINITY-COLLEGE-O-00001-00057-000-00059,2:22r
MS-TRINITY-COLLEGE-O-00001-00057-000-00060,2:22v
MS-TRINITY-COLLEGE-O-00001-00057-000-00061,2:23r
MS-TRINITY-COLLEGE-O-00001-00057-000-00062,2:23v
MS-TRINITY-COLLEGE-O-00001-00057-000-00063,2:24r
MS-TRINITY-COLLEGE-O-00001-00057-000-00064,2:24v
MS-TRINITY-COLLEGE-O-00001-00057-000-00065,2:25r
MS-TRINITY-COLLEGE-O-00001-00057-000-00066,2:25v
MS-TRINITY-COLLEGE-O-00001-00057-000-00067,2:26r
MS-TRINITY-COLLEGE-O-00001-00057-000-00068,2:26v
MS-TRINITY-COLLEGE-O-00001-00057-000-00069,2:27r
MS-TRINITY-COLLEGE-O-00001-00057-000-00070,2:27v
MS-TRINITY-COLLEGE-O-00001-00057-000-00071,2:28r
MS-TRINITY-COLLEGE-O-00001-00057-000-00072,2:28v
MS-TRINITY-COLLEGE-O-00001-00057-000-00073,2:29r
MS-TRINITY-COLLEGE-O-00001-00057-000-00074,2:29v
MS-TRINITY-COLLEGE-O-00001-00057-000-00075,2:30r
MS-TRINITY-COLLEGE-O-00001-00057-000-00076,2:30v
MS-TRINITY-COLLEGE-O-00001-00057-000-00077,2:31r
MS-TRINITY-COLLEGE-O-00001-00057-000-00078,2:31v
MS-TRINITY-COLLEGE-O-00001-00057-000-00079,2:32r
MS-TRINITY-COLLEGE-O-00001-00057-000-00080,2:32v
MS-TRINITY-COLLEGE-O-00001-00057-000-00081,2:69r
MS-TRINITY-COLLEGE-O-00001-00057-000-00082,2:69v
MS-TRINITY-COLLEGE-O-00001-00057-000-00083,2:70r
MS-TRINITY-COLLEGE-O-00001-00057-000-00084,2:70v
MS-TRINITY-COLLEGE-O-00001-00057-000-00085,2:71r
MS-TRINITY-COLLEGE-O-00001-00057-000-00086,2:71v
MS-TRINITY-COLLEGE-O-00001-00057-000-00087,2:72r
MS-TRINITY-COLLEGE-O-00001-00057-000-00088,2:72v
