image,label
MS-TRINITY-COLLEGE-O-00001-00071-000-00001,"front cover, outer"
MS-TRINITY-COLLEGE-O-00001-00071-000-00002,"front cover, inner"
MS-TRINITY-COLLEGE-O-00001-00071-000-00003,[i] recto
MS-TRINITY-COLLEGE-O-00001-00071-000-00004,[i] verso
MS-TRINITY-COLLEGE-O-00001-00071-000-00005,[ii] recto
MS-TRINITY-COLLEGE-O-00001-00071-000-00006,[ii] verso
MS-TRINITY-COLLEGE-O-00001-00071-000-00007,a recto
MS-TRINITY-COLLEGE-O-00001-00071-000-00008,a verso
MS-TRINITY-COLLEGE-O-00001-00071-000-00009,b recto
MS-TRINITY-COLLEGE-O-00001-00071-000-00010,b verso
MS-TRINITY-COLLEGE-O-00001-00071-000-00011,c recto
MS-TRINITY-COLLEGE-O-00001-00071-000-00012,c verso
MS-TRINITY-COLLEGE-O-00001-00071-000-00013,d recto
MS-TRINITY-COLLEGE-O-00001-00071-000-00014,d verso
MS-TRINITY-COLLEGE-O-00001-00071-000-00015,e recto
MS-TRINITY-COLLEGE-O-00001-00071-000-00016,e verso
MS-TRINITY-COLLEGE-O-00001-00071-000-00017,f recto
MS-TRINITY-COLLEGE-O-00001-00071-000-00018,f verso
MS-TRINITY-COLLEGE-O-00001-00071-000-00019,g recto
MS-TRINITY-COLLEGE-O-00001-00071-000-00020,g verso
MS-TRINITY-COLLEGE-O-00001-00071-000-00021,h recto
MS-TRINITY-COLLEGE-O-00001-00071-000-00022,h verso
MS-TRINITY-COLLEGE-O-00001-00071-000-00023,i recto
MS-TRINITY-COLLEGE-O-00001-00071-000-00024,i verso
MS-TRINITY-COLLEGE-O-00001-00071-000-00025,j recto
MS-TRINITY-COLLEGE-O-00001-00071-000-00026,j verso
MS-TRINITY-COLLEGE-O-00001-00071-000-00027,k recto
MS-TRINITY-COLLEGE-O-00001-00071-000-00028,k verso
MS-TRINITY-COLLEGE-O-00001-00071-000-00029,l recto
MS-TRINITY-COLLEGE-O-00001-00071-000-00030,l verso
MS-TRINITY-COLLEGE-O-00001-00071-000-00031,1r
MS-TRINITY-COLLEGE-O-00001-00071-000-00032,1v
MS-TRINITY-COLLEGE-O-00001-00071-000-00033,2r
MS-TRINITY-COLLEGE-O-00001-00071-000-00034,2v
MS-TRINITY-COLLEGE-O-00001-00071-000-00035,3r
MS-TRINITY-COLLEGE-O-00001-00071-000-00036,3v
MS-TRINITY-COLLEGE-O-00001-00071-000-00037,4r
MS-TRINITY-COLLEGE-O-00001-00071-000-00038,4v
MS-TRINITY-COLLEGE-O-00001-00071-000-00039,5r
MS-TRINITY-COLLEGE-O-00001-00071-000-00040,5v
MS-TRINITY-COLLEGE-O-00001-00071-000-00041,6r
MS-TRINITY-COLLEGE-O-00001-00071-000-00042,6v
