image,label
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00001,"front cover, outer"
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00002,i verso
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00003,ii recto
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00004,ii verso
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00005,1r
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00006,1v
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00007,2r
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00008,2v
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00009,3r
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00010,3v
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00011,4r
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00012,4v
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00013,5r
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00014,5v
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00015,6r
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00016,6v
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00017,7r
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00018,7v
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00019,8r
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00020,8v
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00021,9r
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00022,9v
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00023,10r
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00024,10v
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00025,11r
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00026,11v
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00027,12r
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00028,12v
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00029,13r
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00030,13v
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00031,14r
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00032,14v
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00033,15r
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00034,15v
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00035,16r
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00036,16v
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00037,17r
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00038,17v
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00039,18r
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00040,18v
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00041,19r
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00042,19v
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00043,20r
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00044,20v
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00045,21r
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00046,21v
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00047,22r
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00048,22v
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00049,23r
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00050,23v
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00051,iii recto
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00052,iii verso
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00053,"rear cover, inner"
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00054,"rear cover, outer"
MS-MAGDALENE-COLLEGE-PEPYS-01047-000-00055,spine
