image,label
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00001,"front cover, outer"
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00002,"front cover, inner"
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00003,[i] recto
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00004,[i] verso
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00005,[ii] recto
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00006,[ii] verso
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00007,1r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00008,1v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00009,2r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00010,2v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00011,3r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00012,3v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00013,4r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00014,4v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00015,5r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00016,5v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00017,6r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00018,6v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00019,7r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00020,7v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00021,8r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00022,8v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00023,9r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00024,9v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00025,10r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00026,10v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00027,11r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00028,11v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00029,12r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00030,12v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00031,13r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00032,13v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00033,14r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00034,14v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00035,15r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00036,15v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00037,16r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00038,16v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00039,17r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00040,17v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00041,18r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00042,18v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00043,19r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00044,19v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00045,20r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00046,20v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00047,21r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00048,21v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00049,22r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00050,22v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00051,23r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00052,23v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00053,24r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00054,24v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00055,25r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00056,25v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00057,26r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00058,26v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00059,27r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00060,27v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00061,28r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00062,28v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00063,29r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00064,29v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00065,30r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00066,30v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00067,31r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00068,31v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00069,32r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00070,32v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00071,33r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00072,33v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00073,34r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00074,34v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00075,35r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00076,35v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00077,36r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00078,36v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00079,37r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00080,37v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00081,38r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00082,38v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00083,39r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00084,39v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00085,40r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00086,40v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00087,41r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00088,41v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00089,42r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00090,42v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00091,43r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00092,43v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00093,44r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00094,44v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00095,45r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00096,45v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00097,46r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00098,46v
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00099,47r
MS-MAGDALENE-COLLEGE-PEPYS-01236-000-00100,47v
