image,label
MS-II-00006-00002-000-00001,"front cover, outer"
MS-II-00006-00002-000-00002,"front cover, inner"
MS-II-00006-00002-000-00003,[i] recto
MS-II-00006-00002-000-00004,[i] verso
MS-II-00006-00002-000-00005,[ii] recto
MS-II-00006-00002-000-00006,[ii] verso
MS-II-00006-00002-000-00007,1r
MS-II-00006-00002-000-00008,1v
MS-II-00006-00002-000-00009,2r
MS-II-00006-00002-000-00010,2v
MS-II-00006-00002-000-00011,3r
MS-II-00006-00002-000-00012,3v
MS-II-00006-00002-000-00013,4r
MS-II-00006-00002-000-00014,4v
MS-II-00006-00002-000-00015,5r
MS-II-00006-00002-000-00016,5v
MS-II-00006-00002-000-00017,6r
MS-II-00006-00002-000-00018,6v
MS-II-00006-00002-000-00019,7r
MS-II-00006-00002-000-00020,7v
MS-II-00006-00002-000-00021,8r
MS-II-00006-00002-000-00022,8v
MS-II-00006-00002-000-00023,9r
MS-II-00006-00002-000-00024,9v
MS-II-00006-00002-000-00025,10r
MS-II-00006-00002-000-00026,10v
MS-II-00006-00002-000-00027,11r
MS-II-00006-00002-000-00028,11v
MS-II-00006-00002-000-00029,12r
MS-II-00006-00002-000-00030,12v
MS-II-00006-00002-000-00031,13r
MS-II-00006-00002-000-00032,13v
MS-II-00006-00002-000-00033,14r
MS-II-00006-00002-000-00034,14v
MS-II-00006-00002-000-00035,15r
MS-II-00006-00002-000-00036,15v
MS-II-00006-00002-000-00037,16r
MS-II-00006-00002-000-00038,16v
MS-II-00006-00002-000-00039,17r
MS-II-00006-00002-000-00040,17v
MS-II-00006-00002-000-00041,18r
MS-II-00006-00002-000-00042,18v
MS-II-00006-00002-000-00043,19r
MS-II-00006-00002-000-00044,19v
MS-II-00006-00002-000-00045,22r
MS-II-00006-00002-000-00046,22v
MS-II-00006-00002-000-00047,23r
MS-II-00006-00002-000-00048,23v
MS-II-00006-00002-000-00049,24r
MS-II-00006-00002-000-00050,24v
MS-II-00006-00002-000-00051,25r
