image,label
MS-II-00005-00011-000-00001,outside left cover
MS-II-00005-00011-000-00002,inside left cover
MS-II-00005-00011-000-00003,i recto
MS-II-00005-00011-000-00004,i verso
MS-II-00005-00011-000-00005,1r
MS-II-00005-00011-000-00006,1v
MS-II-00005-00011-000-00007,2r
MS-II-00005-00011-000-00008,2v
MS-II-00005-00011-000-00009,3r
MS-II-00005-00011-000-00010,3v
MS-II-00005-00011-000-00011,4r
MS-II-00005-00011-000-00012,4v
MS-II-00005-00011-000-00013,5r
MS-II-00005-00011-000-00014,5v
MS-II-00005-00011-000-00015,6r
MS-II-00005-00011-000-00016,6v
MS-II-00005-00011-000-00017,7r
MS-II-00005-00011-000-00018,7v
MS-II-00005-00011-000-00019,8r
MS-II-00005-00011-000-00020,8v
MS-II-00005-00011-000-00021,9r
MS-II-00005-00011-000-00022,9v
MS-II-00005-00011-000-00023,10r
MS-II-00005-00011-000-00024,10v
MS-II-00005-00011-000-00025,11r
MS-II-00005-00011-000-00026,11v
MS-II-00005-00011-000-00027,12r
MS-II-00005-00011-000-00028,12v
MS-II-00005-00011-000-00029,13r
MS-II-00005-00011-000-00030,13v
MS-II-00005-00011-000-00031,14r
MS-II-00005-00011-000-00032,14v
MS-II-00005-00011-000-00033,15r
MS-II-00005-00011-000-00034,15v
MS-II-00005-00011-000-00035,16r
MS-II-00005-00011-000-00036,16v
MS-II-00005-00011-000-00037,17r
MS-II-00005-00011-000-00038,17v
MS-II-00005-00011-000-00039,18r
MS-II-00005-00011-000-00040,18v
MS-II-00005-00011-000-00041,19r
MS-II-00005-00011-000-00042,19v
MS-II-00005-00011-000-00043,20r
MS-II-00005-00011-000-00044,20v
MS-II-00005-00011-000-00045,21r
MS-II-00005-00011-000-00046,21v
MS-II-00005-00011-000-00047,22r
MS-II-00005-00011-000-00048,22v
MS-II-00005-00011-000-00049,23r
MS-II-00005-00011-000-00050,23v
MS-II-00005-00011-000-00051,24r
MS-II-00005-00011-000-00052,24v
MS-II-00005-00011-000-00053,25r
MS-II-00005-00011-000-00054,25v
MS-II-00005-00011-000-00055,26r
MS-II-00005-00011-000-00056,26v
MS-II-00005-00011-000-00057,27r
MS-II-00005-00011-000-00058,27v
MS-II-00005-00011-000-00059,28r
MS-II-00005-00011-000-00060,28v
MS-II-00005-00011-000-00061,29r
MS-II-00005-00011-000-00062,29v
MS-II-00005-00011-000-00063,30r
MS-II-00005-00011-000-00064,30v
MS-II-00005-00011-000-00065,31r
MS-II-00005-00011-000-00066,31v
MS-II-00005-00011-000-00067,32r
MS-II-00005-00011-000-00068,32v
MS-II-00005-00011-000-00069,33r
MS-II-00005-00011-000-00070,33v
MS-II-00005-00011-000-00071,34r
MS-II-00005-00011-000-00072,34v
MS-II-00005-00011-000-00073,35r
MS-II-00005-00011-000-00074,35v
MS-II-00005-00011-000-00075,36r
MS-II-00005-00011-000-00076,36v
MS-II-00005-00011-000-00077,37r
MS-II-00005-00011-000-00078,37v
MS-II-00005-00011-000-00079,38r
MS-II-00005-00011-000-00080,38v
MS-II-00005-00011-000-00081,39r
MS-II-00005-00011-000-00082,39v
MS-II-00005-00011-000-00083,40r
MS-II-00005-00011-000-00084,40v
MS-II-00005-00011-000-00085,41r
MS-II-00005-00011-000-00086,41v
MS-II-00005-00011-000-00087,42r
MS-II-00005-00011-000-00088,42v
MS-II-00005-00011-000-00089,43r
MS-II-00005-00011-000-00090,43v
MS-II-00005-00011-000-00091,44r
MS-II-00005-00011-000-00092,44v
MS-II-00005-00011-000-00093,45r
MS-II-00005-00011-000-00094,45v
MS-II-00005-00011-000-00095,46r
MS-II-00005-00011-000-00096,46v
MS-II-00005-00011-000-00097,47r
MS-II-00005-00011-000-00098,47v
MS-II-00005-00011-000-00099,48r
MS-II-00005-00011-000-00100,48v
MS-II-00005-00011-000-00101,49r
MS-II-00005-00011-000-00102,49v
MS-II-00005-00011-000-00103,50r
MS-II-00005-00011-000-00104,50v
MS-II-00005-00011-000-00105,51r
MS-II-00005-00011-000-00106,51v
MS-II-00005-00011-000-00107,52r
MS-II-00005-00011-000-00108,52v
MS-II-00005-00011-000-00109,53r
MS-II-00005-00011-000-00110,53v
MS-II-00005-00011-000-00111,54r
MS-II-00005-00011-000-00112,54v
MS-II-00005-00011-000-00113,55r
MS-II-00005-00011-000-00114,55v
MS-II-00005-00011-000-00115,56r
MS-II-00005-00011-000-00116,56v
MS-II-00005-00011-000-00117,57r
MS-II-00005-00011-000-00118,57v
MS-II-00005-00011-000-00119,58r
MS-II-00005-00011-000-00120,58v
MS-II-00005-00011-000-00121,59r
MS-II-00005-00011-000-00122,59v
MS-II-00005-00011-000-00123,60r
MS-II-00005-00011-000-00124,60v
MS-II-00005-00011-000-00125,61r
MS-II-00005-00011-000-00126,61v
MS-II-00005-00011-000-00127,62r
MS-II-00005-00011-000-00128,62v
MS-II-00005-00011-000-00129,63r
MS-II-00005-00011-000-00130,63v
MS-II-00005-00011-000-00131,64r
MS-II-00005-00011-000-00132,64v
MS-II-00005-00011-000-00133,65r
MS-II-00005-00011-000-00134,65v
MS-II-00005-00011-000-00135,66r
MS-II-00005-00011-000-00136,66v
MS-II-00005-00011-000-00137,67r
MS-II-00005-00011-000-00138,67v
MS-II-00005-00011-000-00139,68r
MS-II-00005-00011-000-00140,68v
MS-II-00005-00011-000-00141,69r
MS-II-00005-00011-000-00142,69v
MS-II-00005-00011-000-00143,70r
MS-II-00005-00011-000-00144,70v
MS-II-00005-00011-000-00145,71r
MS-II-00005-00011-000-00146,71v
MS-II-00005-00011-000-00147,72r
MS-II-00005-00011-000-00148,72v
MS-II-00005-00011-000-00149,73r
MS-II-00005-00011-000-00150,73v
MS-II-00005-00011-000-00151,74r
MS-II-00005-00011-000-00152,74v
MS-II-00005-00011-000-00153,75r
MS-II-00005-00011-000-00154,75v
MS-II-00005-00011-000-00155,76r
MS-II-00005-00011-000-00156,76v
MS-II-00005-00011-000-00157,77r
MS-II-00005-00011-000-00158,77v
MS-II-00005-00011-000-00159,78r
MS-II-00005-00011-000-00160,78v
MS-II-00005-00011-000-00161,79r
MS-II-00005-00011-000-00162,79v
MS-II-00005-00011-000-00163,80r
MS-II-00005-00011-000-00164,80v
MS-II-00005-00011-000-00165,81r
MS-II-00005-00011-000-00166,81v
MS-II-00005-00011-000-00167,82r
MS-II-00005-00011-000-00168,82v
MS-II-00005-00011-000-00169,83r
MS-II-00005-00011-000-00170,83v
MS-II-00005-00011-000-00171,84r
MS-II-00005-00011-000-00172,84v
MS-II-00005-00011-000-00173,85r
MS-II-00005-00011-000-00174,85v
MS-II-00005-00011-000-00175,86r
MS-II-00005-00011-000-00176,86v
MS-II-00005-00011-000-00177,ii recto
MS-II-00005-00011-000-00178,ii verso
MS-II-00005-00011-000-00179,inside right cover
MS-II-00005-00011-000-00180,outside right cover
MS-II-00005-00011-000-00181,spine
