image,label
MS-FF-00001-00028-000-00001,"front cover, outer"
MS-FF-00001-00028-000-00002,"front cover, inner"
MS-FF-00001-00028-000-00003,[a] recto
MS-FF-00001-00028-000-00004,[a] verso
MS-FF-00001-00028-000-00005,[b] recto
MS-FF-00001-00028-000-00006,[b] verso
MS-FF-00001-00028-000-00007,i recto
MS-FF-00001-00028-000-00008,i verso
MS-FF-00001-00028-000-00009,1r
MS-FF-00001-00028-000-00010,1v
MS-FF-00001-00028-000-00011,2r
MS-FF-00001-00028-000-00012,2v
MS-FF-00001-00028-000-00013,3r
MS-FF-00001-00028-000-00014,3v
MS-FF-00001-00028-000-00015,4r
MS-FF-00001-00028-000-00016,4v
MS-FF-00001-00028-000-00017,5r
MS-FF-00001-00028-000-00018,5v
MS-FF-00001-00028-000-00019,6r
MS-FF-00001-00028-000-00020,6v
MS-FF-00001-00028-000-00021,7r
MS-FF-00001-00028-000-00022,7v
MS-FF-00001-00028-000-00023,8r
MS-FF-00001-00028-000-00024,8v
MS-FF-00001-00028-000-00025,9r
MS-FF-00001-00028-000-00026,9v
MS-FF-00001-00028-000-00027,10r
MS-FF-00001-00028-000-00028,10v
MS-FF-00001-00028-000-00029,11r
MS-FF-00001-00028-000-00030,11v
MS-FF-00001-00028-000-00031,12r
MS-FF-00001-00028-000-00032,12v
MS-FF-00001-00028-000-00033,13r
MS-FF-00001-00028-000-00034,13v
MS-FF-00001-00028-000-00035,14r
MS-FF-00001-00028-000-00036,14v
MS-FF-00001-00028-000-00037,15r
MS-FF-00001-00028-000-00038,15v
MS-FF-00001-00028-000-00039,16r
MS-FF-00001-00028-000-00040,16v
MS-FF-00001-00028-000-00041,17r
MS-FF-00001-00028-000-00042,17v
MS-FF-00001-00028-000-00043,18r
MS-FF-00001-00028-000-00044,18v
MS-FF-00001-00028-000-00045,19r
MS-FF-00001-00028-000-00046,19v
MS-FF-00001-00028-000-00047,20r
MS-FF-00001-00028-000-00048,20v
MS-FF-00001-00028-000-00049,21r
MS-FF-00001-00028-000-00050,21v
MS-FF-00001-00028-000-00051,22r
MS-FF-00001-00028-000-00052,22v
MS-FF-00001-00028-000-00053,23r
MS-FF-00001-00028-000-00054,23v
MS-FF-00001-00028-000-00055,24r
MS-FF-00001-00028-000-00056,24v
MS-FF-00001-00028-000-00057,25r
MS-FF-00001-00028-000-00058,25v
MS-FF-00001-00028-000-00059,26r
MS-FF-00001-00028-000-00060,26v
MS-FF-00001-00028-000-00061,27r
MS-FF-00001-00028-000-00062,27v
MS-FF-00001-00028-000-00063,28r
MS-FF-00001-00028-000-00064,28v
MS-FF-00001-00028-000-00065,29r
MS-FF-00001-00028-000-00066,29v
MS-FF-00001-00028-000-00067,30r
MS-FF-00001-00028-000-00068,30v
MS-FF-00001-00028-000-00069,31r
MS-FF-00001-00028-000-00070,31v
MS-FF-00001-00028-000-00071,32r
MS-FF-00001-00028-000-00072,32v
MS-FF-00001-00028-000-00073,33r
MS-FF-00001-00028-000-00074,33v
MS-FF-00001-00028-000-00075,34r
MS-FF-00001-00028-000-00076,34v
MS-FF-00001-00028-000-00077,35r
MS-FF-00001-00028-000-00078,35v
MS-FF-00001-00028-000-00079,36r
MS-FF-00001-00028-000-00080,36v
MS-FF-00001-00028-000-00081,37r
MS-FF-00001-00028-000-00082,37v
MS-FF-00001-00028-000-00083,38r
MS-FF-00001-00028-000-00084,38v
MS-FF-00001-00028-000-00085,39r
MS-FF-00001-00028-000-00086,39v
MS-FF-00001-00028-000-00087,40r
MS-FF-00001-00028-000-00088,40v
MS-FF-00001-00028-000-00089,41r
MS-FF-00001-00028-000-00090,41v
MS-FF-00001-00028-000-00091,42r
MS-FF-00001-00028-000-00092,42v
MS-FF-00001-00028-000-00093,43r
MS-FF-00001-00028-000-00094,43v
MS-FF-00001-00028-000-00095,44r
MS-FF-00001-00028-000-00096,44v
MS-FF-00001-00028-000-00097,45r
MS-FF-00001-00028-000-00098,45v
MS-FF-00001-00028-000-00099,46r
MS-FF-00001-00028-000-00100,46v
MS-FF-00001-00028-000-00101,47r
MS-FF-00001-00028-000-00102,47v
MS-FF-00001-00028-000-00103,48r
MS-FF-00001-00028-000-00104,48v
MS-FF-00001-00028-000-00105,49r
MS-FF-00001-00028-000-00106,49v
MS-FF-00001-00028-000-00107,50r
MS-FF-00001-00028-000-00108,50v
MS-FF-00001-00028-000-00109,51r
MS-FF-00001-00028-000-00110,51v
MS-FF-00001-00028-000-00111,52r
MS-FF-00001-00028-000-00112,52v
MS-FF-00001-00028-000-00113,53r
MS-FF-00001-00028-000-00114,53v
MS-FF-00001-00028-000-00115,54r
MS-FF-00001-00028-000-00116,54v
MS-FF-00001-00028-000-00117,55r
MS-FF-00001-00028-000-00118,55v
MS-FF-00001-00028-000-00119,56r
MS-FF-00001-00028-000-00120,56v
MS-FF-00001-00028-000-00121,57r
MS-FF-00001-00028-000-00122,57v
MS-FF-00001-00028-000-00123,58r
MS-FF-00001-00028-000-00124,58v
MS-FF-00001-00028-000-00125,59r
MS-FF-00001-00028-000-00126,59v
MS-FF-00001-00028-000-00127,60r
