image,label
MS-KK-00006-00033-000-00001,"front cover, outer"
MS-KK-00006-00033-000-00002,"front cover, inner"
MS-KK-00006-00033-000-00003,[a] recto
MS-KK-00006-00033-000-00004,[a] verso
MS-KK-00006-00033-000-00005,[b] recto
MS-KK-00006-00033-000-00006,[b] verso
MS-KK-00006-00033-000-00007,[c] recto
MS-KK-00006-00033-000-00008,[c] verso
MS-KK-00006-00033-000-00009,[d] recto
MS-KK-00006-00033-000-00010,[d] verso
MS-KK-00006-00033-000-00011,[e] recto
MS-KK-00006-00033-000-00012,[e] verso
MS-KK-00006-00033-000-00013,i recto
MS-KK-00006-00033-000-00014,i verso
MS-KK-00006-00033-000-00015,ii recto
MS-KK-00006-00033-000-00016,ii verso
MS-KK-00006-00033-000-00017,[iia] recto
MS-KK-00006-00033-000-00018,[iia] verso
MS-KK-00006-00033-000-00019,[iib] recto
MS-KK-00006-00033-000-00020,[iib] verso
MS-KK-00006-00033-000-00021,1:1r
MS-KK-00006-00033-000-00022,1:1v
MS-KK-00006-00033-000-00023,1:2r
MS-KK-00006-00033-000-00024,1:2v
MS-KK-00006-00033-000-00025,1:3r
MS-KK-00006-00033-000-00026,1:3v
MS-KK-00006-00033-000-00027,1:4r
MS-KK-00006-00033-000-00028,1:4v
MS-KK-00006-00033-000-00029,1:5r
MS-KK-00006-00033-000-00030,1:5v
MS-KK-00006-00033-000-00031,1:6r
MS-KK-00006-00033-000-00032,1:6v
MS-KK-00006-00033-000-00033,1:7r
MS-KK-00006-00033-000-00034,1:7v
MS-KK-00006-00033-000-00035,1:7a recto
MS-KK-00006-00033-000-00036,1:7a verso
MS-KK-00006-00033-000-00037,1:8r
MS-KK-00006-00033-000-00038,1:8v
MS-KK-00006-00033-000-00039,[1:8a] recto
MS-KK-00006-00033-000-00040,[1:8a] verso
MS-KK-00006-00033-000-00041,1:9r
MS-KK-00006-00033-000-00042,1:9v
MS-KK-00006-00033-000-00043,1:10r
MS-KK-00006-00033-000-00044,1:10v
MS-KK-00006-00033-000-00045,1:11r
MS-KK-00006-00033-000-00046,1:11v
MS-KK-00006-00033-000-00047,1:12r
MS-KK-00006-00033-000-00048,1:12v
MS-KK-00006-00033-000-00049,1:13r
MS-KK-00006-00033-000-00050,1:13v
MS-KK-00006-00033-000-00051,1:14r
MS-KK-00006-00033-000-00052,1:14v
MS-KK-00006-00033-000-00053,2:1r
MS-KK-00006-00033-000-00054,2:1v
MS-KK-00006-00033-000-00055,2:2r
MS-KK-00006-00033-000-00056,2:2v
MS-KK-00006-00033-000-00057,2:3r
MS-KK-00006-00033-000-00058,2:3v
MS-KK-00006-00033-000-00059,2:4r
MS-KK-00006-00033-000-00060,2:4v
MS-KK-00006-00033-000-00061,2:5r
MS-KK-00006-00033-000-00062,2:5v
MS-KK-00006-00033-000-00063,2:6r
MS-KK-00006-00033-000-00064,2:6v
MS-KK-00006-00033-000-00065,2:7r
MS-KK-00006-00033-000-00066,2:7v
MS-KK-00006-00033-000-00067,2:8r
MS-KK-00006-00033-000-00068,2:8v
MS-KK-00006-00033-000-00069,2:9r
MS-KK-00006-00033-000-00070,2:9v
MS-KK-00006-00033-000-00071,2:10r
MS-KK-00006-00033-000-00072,2:10v
MS-KK-00006-00033-000-00073,2:11r
MS-KK-00006-00033-000-00074,2:11v
MS-KK-00006-00033-000-00075,2:12r
MS-KK-00006-00033-000-00076,2:12v
MS-KK-00006-00033-000-00077,[2:12a] recto
MS-KK-00006-00033-000-00078,[2:12a] verso
MS-KK-00006-00033-000-00079,[2:12b] recto
MS-KK-00006-00033-000-00080,[2:12b] verso
MS-KK-00006-00033-000-00081,2:23r
MS-KK-00006-00033-000-00082,2:23v
MS-KK-00006-00033-000-00083,2:24r
MS-KK-00006-00033-000-00084,2:24v
MS-KK-00006-00033-000-00085,2:25r
MS-KK-00006-00033-000-00086,2:25v
MS-KK-00006-00033-000-00087,2:26r
MS-KK-00006-00033-000-00088,2:26v
MS-KK-00006-00033-000-00089,[2:26a] recto
MS-KK-00006-00033-000-00090,[2:26a] verso
MS-KK-00006-00033-000-00091,[2:26b] recto
MS-KK-00006-00033-000-00092,[2:26b] verso
MS-KK-00006-00033-000-00093,2:29r
MS-KK-00006-00033-000-00094,2:29v
MS-KK-00006-00033-000-00095,2:30r
MS-KK-00006-00033-000-00096,2:30v
MS-KK-00006-00033-000-00097,2:31r
MS-KK-00006-00033-000-00098,2:31v
MS-KK-00006-00033-000-00099,2:33r
MS-KK-00006-00033-000-00100,2:33v
MS-KK-00006-00033-000-00101,2:34r
MS-KK-00006-00033-000-00102,2:34v
MS-KK-00006-00033-000-00103,2:35r
MS-KK-00006-00033-000-00104,2:35v
MS-KK-00006-00033-000-00105,2:36r
MS-KK-00006-00033-000-00106,2:36v
MS-KK-00006-00033-000-00107,2:37r
MS-KK-00006-00033-000-00108,2:37v
MS-KK-00006-00033-000-00109,2:38r
MS-KK-00006-00033-000-00110,2:38v
MS-KK-00006-00033-000-00111,2:39r
