image,label
MS-II-00006-00043-000-00001,"front cover, outer"
MS-II-00006-00043-000-00002,"front cover, inner"
MS-II-00006-00043-000-00003,[a] recto
MS-II-00006-00043-000-00004,[a] verso
MS-II-00006-00043-000-00005,[b] recto
MS-II-00006-00043-000-00006,[b] verso
MS-II-00006-00043-000-00007,i recto
MS-II-00006-00043-000-00008,i verso
MS-II-00006-00043-000-00009,1r
MS-II-00006-00043-000-00010,1v
MS-II-00006-00043-000-00011,2r
MS-II-00006-00043-000-00012,2v
MS-II-00006-00043-000-00013,3r
MS-II-00006-00043-000-00014,3v
MS-II-00006-00043-000-00015,4r
MS-II-00006-00043-000-00016,4v
MS-II-00006-00043-000-00017,5r
MS-II-00006-00043-000-00018,5v
MS-II-00006-00043-000-00019,6r
MS-II-00006-00043-000-00020,6v
MS-II-00006-00043-000-00021,7r
MS-II-00006-00043-000-00022,7v
MS-II-00006-00043-000-00023,8r
MS-II-00006-00043-000-00024,8v
MS-II-00006-00043-000-00025,9r
MS-II-00006-00043-000-00026,9v
MS-II-00006-00043-000-00027,10r
MS-II-00006-00043-000-00028,10v
MS-II-00006-00043-000-00029,11r
MS-II-00006-00043-000-00030,11v
MS-II-00006-00043-000-00031,12r
MS-II-00006-00043-000-00032,12v
MS-II-00006-00043-000-00033,13r
MS-II-00006-00043-000-00034,13v
MS-II-00006-00043-000-00035,14r
MS-II-00006-00043-000-00036,14v
MS-II-00006-00043-000-00037,15r
MS-II-00006-00043-000-00038,15v
MS-II-00006-00043-000-00039,16r
MS-II-00006-00043-000-00040,16v
MS-II-00006-00043-000-00041,17r
MS-II-00006-00043-000-00042,17v
MS-II-00006-00043-000-00043,18r
MS-II-00006-00043-000-00044,18v
MS-II-00006-00043-000-00045,19r
MS-II-00006-00043-000-00046,19v
MS-II-00006-00043-000-00047,20r
MS-II-00006-00043-000-00048,20v
MS-II-00006-00043-000-00049,21r
MS-II-00006-00043-000-00050,21v
MS-II-00006-00043-000-00051,22r
MS-II-00006-00043-000-00052,22v
MS-II-00006-00043-000-00053,23r
MS-II-00006-00043-000-00054,23v
MS-II-00006-00043-000-00055,24r
MS-II-00006-00043-000-00056,24v
MS-II-00006-00043-000-00057,25r
MS-II-00006-00043-000-00058,25v
MS-II-00006-00043-000-00059,26r
MS-II-00006-00043-000-00060,26v
MS-II-00006-00043-000-00061,27r
MS-II-00006-00043-000-00062,27v
MS-II-00006-00043-000-00063,28r
MS-II-00006-00043-000-00064,28v
MS-II-00006-00043-000-00065,29r
MS-II-00006-00043-000-00066,29v
MS-II-00006-00043-000-00067,30r
MS-II-00006-00043-000-00068,30v
MS-II-00006-00043-000-00069,31r
MS-II-00006-00043-000-00070,31v
MS-II-00006-00043-000-00071,32r
MS-II-00006-00043-000-00072,32v
MS-II-00006-00043-000-00073,33r
MS-II-00006-00043-000-00074,33v
MS-II-00006-00043-000-00075,34r
MS-II-00006-00043-000-00076,34v
MS-II-00006-00043-000-00077,35r
MS-II-00006-00043-000-00078,35v
MS-II-00006-00043-000-00079,36r
MS-II-00006-00043-000-00080,36v
MS-II-00006-00043-000-00081,37r
MS-II-00006-00043-000-00082,37v
MS-II-00006-00043-000-00083,38r
MS-II-00006-00043-000-00084,38v
MS-II-00006-00043-000-00085,39r
MS-II-00006-00043-000-00086,39v
MS-II-00006-00043-000-00087,40r
MS-II-00006-00043-000-00088,40v
MS-II-00006-00043-000-00089,41r
MS-II-00006-00043-000-00090,41v
MS-II-00006-00043-000-00091,42r
MS-II-00006-00043-000-00092,42v
MS-II-00006-00043-000-00093,43r
MS-II-00006-00043-000-00094,43v
MS-II-00006-00043-000-00095,44r
MS-II-00006-00043-000-00096,44v
MS-II-00006-00043-000-00097,45r
MS-II-00006-00043-000-00098,45v
MS-II-00006-00043-000-00099,46r
MS-II-00006-00043-000-00100,46v
MS-II-00006-00043-000-00101,47r
MS-II-00006-00043-000-00102,47v
MS-II-00006-00043-000-00103,48r
MS-II-00006-00043-000-00104,48v
MS-II-00006-00043-000-00105,49r
MS-II-00006-00043-000-00106,49v
MS-II-00006-00043-000-00107,50r
MS-II-00006-00043-000-00108,50v
MS-II-00006-00043-000-00109,51r
