image,label
MS-II-00002-00012-000-00001,"front cover, outer"
MS-II-00002-00012-000-00002,"front cover, inner"
MS-II-00002-00012-000-00003,[i] recto
MS-II-00002-00012-000-00004,[i] verso
MS-II-00002-00012-000-00005,[ii] recto
MS-II-00002-00012-000-00006,[ii] verso
MS-II-00002-00012-000-00007,4r
MS-II-00002-00012-000-00008,4v
MS-II-00002-00012-000-00009,5r
MS-II-00002-00012-000-00010,5v
MS-II-00002-00012-000-00011,6r
MS-II-00002-00012-000-00012,6v
MS-II-00002-00012-000-00013,7r
MS-II-00002-00012-000-00014,7v
MS-II-00002-00012-000-00015,8r
MS-II-00002-00012-000-00016,8v
MS-II-00002-00012-000-00017,9r
MS-II-00002-00012-000-00018,9v
MS-II-00002-00012-000-00019,10r
MS-II-00002-00012-000-00020,10v
MS-II-00002-00012-000-00021,11r
MS-II-00002-00012-000-00022,11v
MS-II-00002-00012-000-00023,12r
MS-II-00002-00012-000-00024,12v
MS-II-00002-00012-000-00025,13r
MS-II-00002-00012-000-00026,13v
MS-II-00002-00012-000-00027,14r
MS-II-00002-00012-000-00028,14v
MS-II-00002-00012-000-00029,15r
MS-II-00002-00012-000-00030,15v
MS-II-00002-00012-000-00031,16r
MS-II-00002-00012-000-00032,16v
MS-II-00002-00012-000-00033,17r
MS-II-00002-00012-000-00034,17v
MS-II-00002-00012-000-00035,18r
MS-II-00002-00012-000-00036,18v
MS-II-00002-00012-000-00037,19r
MS-II-00002-00012-000-00038,19v
MS-II-00002-00012-000-00039,20r
MS-II-00002-00012-000-00040,20v
MS-II-00002-00012-000-00041,21r
MS-II-00002-00012-000-00042,21v
MS-II-00002-00012-000-00043,22r
MS-II-00002-00012-000-00044,22v
MS-II-00002-00012-000-00045,23r
MS-II-00002-00012-000-00046,23v
MS-II-00002-00012-000-00047,24r
MS-II-00002-00012-000-00048,24v
MS-II-00002-00012-000-00049,25r
MS-II-00002-00012-000-00050,25v
MS-II-00002-00012-000-00051,26r
MS-II-00002-00012-000-00052,26v
MS-II-00002-00012-000-00053,27r
MS-II-00002-00012-000-00054,27v
MS-II-00002-00012-000-00055,28r
MS-II-00002-00012-000-00056,28v
MS-II-00002-00012-000-00057,29r
MS-II-00002-00012-000-00058,29v
MS-II-00002-00012-000-00059,30r
MS-II-00002-00012-000-00060,30v
MS-II-00002-00012-000-00061,31r
MS-II-00002-00012-000-00062,31v
MS-II-00002-00012-000-00063,32r
MS-II-00002-00012-000-00064,32v
MS-II-00002-00012-000-00065,33r
MS-II-00002-00012-000-00066,33v
MS-II-00002-00012-000-00067,34r
MS-II-00002-00012-000-00068,34v
MS-II-00002-00012-000-00069,35r
