image,label
MS-FF-00001-00025-00002-000-00001,"front cover, outer"
MS-FF-00001-00025-00002-000-00002,"front cover, inner"
MS-FF-00001-00025-00002-000-00003,1r
MS-FF-00001-00025-00002-000-00004,1v
MS-FF-00001-00025-00002-000-00005,2r
MS-FF-00001-00025-00002-000-00006,2v
MS-FF-00001-00025-00002-000-00007,3r
MS-FF-00001-00025-00002-000-00008,3v
MS-FF-00001-00025-00002-000-00009,4r
MS-FF-00001-00025-00002-000-00010,4v
MS-FF-00001-00025-00002-000-00011,5r
MS-FF-00001-00025-00002-000-00012,5v
MS-FF-00001-00025-00002-000-00013,6r
MS-FF-00001-00025-00002-000-00014,6v
MS-FF-00001-00025-00002-000-00015,7r
MS-FF-00001-00025-00002-000-00016,7v
MS-FF-00001-00025-00002-000-00017,8r
MS-FF-00001-00025-00002-000-00018,8v
MS-FF-00001-00025-00002-000-00019,9r
MS-FF-00001-00025-00002-000-00020,9v
MS-FF-00001-00025-00002-000-00021,10r
MS-FF-00001-00025-00002-000-00022,10v
MS-FF-00001-00025-00002-000-00023,11r
MS-FF-00001-00025-00002-000-00024,11v
MS-FF-00001-00025-00002-000-00025,12r
MS-FF-00001-00025-00002-000-00026,12v
MS-FF-00001-00025-00002-000-00027,13r
MS-FF-00001-00025-00002-000-00028,13v
MS-FF-00001-00025-00002-000-00029,14r
MS-FF-00001-00025-00002-000-00030,14v
MS-FF-00001-00025-00002-000-00031,15r
MS-FF-00001-00025-00002-000-00032,15v
MS-FF-00001-00025-00002-000-00033,16r
MS-FF-00001-00025-00002-000-00034,16v
MS-FF-00001-00025-00002-000-00035,17r
MS-FF-00001-00025-00002-000-00036,17v
MS-FF-00001-00025-00002-000-00037,18r
MS-FF-00001-00025-00002-000-00038,18v
MS-FF-00001-00025-00002-000-00039,19r
MS-FF-00001-00025-00002-000-00040,19v
MS-FF-00001-00025-00002-000-00041,20r
MS-FF-00001-00025-00002-000-00042,20v
MS-FF-00001-00025-00002-000-00043,21r
MS-FF-00001-00025-00002-000-00044,21v
MS-FF-00001-00025-00002-000-00045,22r
MS-FF-00001-00025-00002-000-00046,22v
MS-FF-00001-00025-00002-000-00047,23r
MS-FF-00001-00025-00002-000-00048,23v
MS-FF-00001-00025-00002-000-00049,24r
MS-FF-00001-00025-00002-000-00050,24v
MS-FF-00001-00025-00002-000-00051,25r
MS-FF-00001-00025-00002-000-00052,25v
MS-FF-00001-00025-00002-000-00053,26r
MS-FF-00001-00025-00002-000-00054,26v
MS-FF-00001-00025-00002-000-00055,27r
MS-FF-00001-00025-00002-000-00056,27v
MS-FF-00001-00025-00002-000-00057,28r
MS-FF-00001-00025-00002-000-00058,28v
MS-FF-00001-00025-00002-000-00059,29r
MS-FF-00001-00025-00002-000-00060,29v
MS-FF-00001-00025-00002-000-00061,30r
MS-FF-00001-00025-00002-000-00062,30v
MS-FF-00001-00025-00002-000-00063,31r
MS-FF-00001-00025-00002-000-00064,31v
MS-FF-00001-00025-00002-000-00065,32r
MS-FF-00001-00025-00002-000-00066,32v
MS-FF-00001-00025-00002-000-00067,33r
MS-FF-00001-00025-00002-000-00068,33v
MS-FF-00001-00025-00002-000-00069,34r
MS-FF-00001-00025-00002-000-00070,34v
MS-FF-00001-00025-00002-000-00071,35r
MS-FF-00001-00025-00002-000-00072,35v
MS-FF-00001-00025-00002-000-00073,36r
MS-FF-00001-00025-00002-000-00074,36v
MS-FF-00001-00025-00002-000-00075,37r
MS-FF-00001-00025-00002-000-00076,37v
MS-FF-00001-00025-00002-000-00077,38r
MS-FF-00001-00025-00002-000-00078,38v
MS-FF-00001-00025-00002-000-00079,"rear cover, inner"
MS-FF-00001-00025-00002-000-00080,"rear cover, outer"
MS-FF-00001-00025-00002-000-00081,spine
