image,label
MS-EE-00001-00003-000-00001,outside_left_cover
MS-EE-00001-00003-000-00002,inside_left_cover
MS-EE-00001-00003-000-00003,1r
MS-EE-00001-00003-000-00004,1v
MS-EE-00001-00003-000-00005,2r
MS-EE-00001-00003-000-00006,2v
MS-EE-00001-00003-000-00007,3r
MS-EE-00001-00003-000-00008,3v
MS-EE-00001-00003-000-00009,4r
MS-EE-00001-00003-000-00010,4v
MS-EE-00001-00003-000-00011,5r
MS-EE-00001-00003-000-00012,5v
MS-EE-00001-00003-000-00013,6r
MS-EE-00001-00003-000-00014,6v
MS-EE-00001-00003-000-00015,7r
MS-EE-00001-00003-000-00016,7v
MS-EE-00001-00003-000-00017,8r
MS-EE-00001-00003-000-00018,8v
MS-EE-00001-00003-000-00019,9r
MS-EE-00001-00003-000-00020,9v
MS-EE-00001-00003-000-00021,10r
MS-EE-00001-00003-000-00022,10v
MS-EE-00001-00003-000-00023,11r
MS-EE-00001-00003-000-00024,11v
MS-EE-00001-00003-000-00025,12r
MS-EE-00001-00003-000-00026,12v
MS-EE-00001-00003-000-00027,13r
MS-EE-00001-00003-000-00028,13v
MS-EE-00001-00003-000-00029,14r
MS-EE-00001-00003-000-00030,14v
MS-EE-00001-00003-000-00031,15r
MS-EE-00001-00003-000-00032,15v
MS-EE-00001-00003-000-00033,16r
MS-EE-00001-00003-000-00034,16v
MS-EE-00001-00003-000-00035,17r
MS-EE-00001-00003-000-00036,17v
MS-EE-00001-00003-000-00037,18r
MS-EE-00001-00003-000-00038,18v
MS-EE-00001-00003-000-00039,19r
MS-EE-00001-00003-000-00040,19v
MS-EE-00001-00003-000-00041,20r
MS-EE-00001-00003-000-00042,20v
MS-EE-00001-00003-000-00043,i recto
MS-EE-00001-00003-000-00044,i verso
MS-EE-00001-00003-000-00045,ii recto
MS-EE-00001-00003-000-00046,ii verso
MS-EE-00001-00003-000-00047,iii recto
MS-EE-00001-00003-000-00048,iii verso
MS-EE-00001-00003-000-00049,iv recto
MS-EE-00001-00003-000-00050,iv verso
MS-EE-00001-00003-000-00051,v recto
MS-EE-00001-00003-000-00052,v verso
MS-EE-00001-00003-000-00053,v a recto
MS-EE-00001-00003-000-00054,v a verso
MS-EE-00001-00003-000-00055,vi recto
MS-EE-00001-00003-000-00056,vi verso
MS-EE-00001-00003-000-00057,vii recto
MS-EE-00001-00003-000-00058,vii verso
MS-EE-00001-00003-000-00059,viii recto
MS-EE-00001-00003-000-00060,viii verso
MS-EE-00001-00003-000-00061,ix recto
MS-EE-00001-00003-000-00062,ix verso
MS-EE-00001-00003-000-00063,x recto
MS-EE-00001-00003-000-00064,x verso
MS-EE-00001-00003-000-00065,xi recto
MS-EE-00001-00003-000-00066,xi verso
MS-EE-00001-00003-000-00067,xii recto
MS-EE-00001-00003-000-00068,xii verso
MS-EE-00001-00003-000-00069,xiii recto
MS-EE-00001-00003-000-00070,xiii verso
MS-EE-00001-00003-000-00071,xiv recto
MS-EE-00001-00003-000-00072,xiv verso
MS-EE-00001-00003-000-00073,xv recto
MS-EE-00001-00003-000-00074,xv verso
MS-EE-00001-00003-000-00075,xvi recto
MS-EE-00001-00003-000-00076,xvi verso
MS-EE-00001-00003-000-00077,xvii recto
MS-EE-00001-00003-000-00078,xvii verso
MS-EE-00001-00003-000-00079,xviii recto
MS-EE-00001-00003-000-00080,xviii verso
MS-EE-00001-00003-000-00081,xix recto
MS-EE-00001-00003-000-00082,xix verso
MS-EE-00001-00003-000-00083,xx recto
MS-EE-00001-00003-000-00084,xx verso
MS-EE-00001-00003-000-00085,xxi recto
MS-EE-00001-00003-000-00086,xxi verso
MS-EE-00001-00003-000-00087,xxii recto
MS-EE-00001-00003-000-00088,xxii verso
MS-EE-00001-00003-000-00089,xxiii recto
MS-EE-00001-00003-000-00090,xxiii verso
MS-EE-00001-00003-000-00091,xxiv recto
MS-EE-00001-00003-000-00092,xxiv verso
MS-EE-00001-00003-000-00093,xxv recto
MS-EE-00001-00003-000-00094,xxv verso
MS-EE-00001-00003-000-00095,xxvi recto
MS-EE-00001-00003-000-00096,xxvi verso
MS-EE-00001-00003-000-00097,xxvii recto
MS-EE-00001-00003-000-00098,xxvii verso
MS-EE-00001-00003-000-00099,xxviii recto
MS-EE-00001-00003-000-00100,xxviii verso
MS-EE-00001-00003-000-00101,xxix recto
MS-EE-00001-00003-000-00102,xxix verso
MS-EE-00001-00003-000-00103,xxx recto
