image,label
MS-LL-00001-00010-000-00001,"front cover, outer"
MS-LL-00001-00010-000-00002,"front cover, inner"
MS-LL-00001-00010-000-00003,[a] recto
MS-LL-00001-00010-000-00004,[a] verso
MS-LL-00001-00010-000-00005,1a:i recto
MS-LL-00001-00010-000-00006,1a:i verso
MS-LL-00001-00010-000-00007,1a:ii recto
MS-LL-00001-00010-000-00008,1a:ii verso
MS-LL-00001-00010-000-00009,1b:iii recto
MS-LL-00001-00010-000-00010,1b:iii verso
MS-LL-00001-00010-000-00011,1b:iv recto
MS-LL-00001-00010-000-00012,1b:iv verso
MS-LL-00001-00010-000-00013,1c:v recto
MS-LL-00001-00010-000-00014,1c:v verso
MS-LL-00001-00010-000-00015,1c:vi recto
MS-LL-00001-00010-000-00016,1c:vi verso
MS-LL-00001-00010-000-00017,1d:vii recto
MS-LL-00001-00010-000-00018,1d:vii verso
MS-LL-00001-00010-000-00019,1d:viii recto
MS-LL-00001-00010-000-00020,1d:viii verso
MS-LL-00001-00010-000-00021,1e:ix recto
MS-LL-00001-00010-000-00022,1e:ix verso
MS-LL-00001-00010-000-00023,1e:x recto
MS-LL-00001-00010-000-00024,1e:x verso
MS-LL-00001-00010-000-00025,1e:xi recto
MS-LL-00001-00010-000-00026,1e:xi verso
MS-LL-00001-00010-000-00027,1e:xii recto
MS-LL-00001-00010-000-00028,1e:xii verso
MS-LL-00001-00010-000-00029,1e:xiii recto
MS-LL-00001-00010-000-00030,1e:xiii verso
MS-LL-00001-00010-000-00031,1e:xiv recto
MS-LL-00001-00010-000-00032,1e:xiv verso
MS-LL-00001-00010-000-00033,1e:xv recto
MS-LL-00001-00010-000-00034,1e:xv verso
MS-LL-00001-00010-000-00035,1e:xvi recto
MS-LL-00001-00010-000-00036,1e:xvi verso
MS-LL-00001-00010-000-00037,1e:xvii recto
MS-LL-00001-00010-000-00038,1e:xvii verso
MS-LL-00001-00010-000-00039,1e:xviii recto
MS-LL-00001-00010-000-00040,1e:xviii verso
MS-LL-00001-00010-000-00041,1f:xix recto
MS-LL-00001-00010-000-00042,1f:xix verso
MS-LL-00001-00010-000-00043,1f:xx recto
MS-LL-00001-00010-000-00044,1f:xx verso
MS-LL-00001-00010-000-00045,1f:xxi recto
MS-LL-00001-00010-000-00046,1f:xxi verso
MS-LL-00001-00010-000-00047,1f:xxii recto
MS-LL-00001-00010-000-00048,1f:xxii verso
MS-LL-00001-00010-000-00049,1f:xxiii recto
MS-LL-00001-00010-000-00050,1f:xxiii verso
MS-LL-00001-00010-000-00051,1f:xxiv recto
MS-LL-00001-00010-000-00052,1f:xxiv verso
MS-LL-00001-00010-000-00053,1f:xxv recto
MS-LL-00001-00010-000-00054,1f:xxv verso
MS-LL-00001-00010-000-00055,1f:xxvi recto
MS-LL-00001-00010-000-00056,1f:xxvi verso
MS-LL-00001-00010-000-00057,2:2r
MS-LL-00001-00010-000-00058,2:2v
MS-LL-00001-00010-000-00059,2:3r
MS-LL-00001-00010-000-00060,2:3v
MS-LL-00001-00010-000-00061,2:4r
MS-LL-00001-00010-000-00062,2:4v
MS-LL-00001-00010-000-00063,2:5r
MS-LL-00001-00010-000-00064,2:5v
MS-LL-00001-00010-000-00065,2:6r
MS-LL-00001-00010-000-00066,2:6v
MS-LL-00001-00010-000-00067,2:7r
MS-LL-00001-00010-000-00068,2:7v
MS-LL-00001-00010-000-00069,2:8r
MS-LL-00001-00010-000-00070,2:8v
MS-LL-00001-00010-000-00071,2:9r
MS-LL-00001-00010-000-00072,2:9v
MS-LL-00001-00010-000-00073,2:10r
MS-LL-00001-00010-000-00074,2:10v
MS-LL-00001-00010-000-00075,2:11r
MS-LL-00001-00010-000-00076,2:11v
MS-LL-00001-00010-000-00077,2:12r
MS-LL-00001-00010-000-00078,2:12v
MS-LL-00001-00010-000-00079,2:13r
MS-LL-00001-00010-000-00080,2:13v
MS-LL-00001-00010-000-00081,2:14r
MS-LL-00001-00010-000-00082,2:14v
MS-LL-00001-00010-000-00083,2:15r
MS-LL-00001-00010-000-00084,2:15v
MS-LL-00001-00010-000-00085,2:16r
MS-LL-00001-00010-000-00086,2:16v
MS-LL-00001-00010-000-00087,2:17r
MS-LL-00001-00010-000-00088,2:17v
MS-LL-00001-00010-000-00089,2:18r
MS-LL-00001-00010-000-00090,2:18v
MS-LL-00001-00010-000-00091,2:19r
MS-LL-00001-00010-000-00092,2:19v
MS-LL-00001-00010-000-00093,2:20r
MS-LL-00001-00010-000-00094,2:20v
MS-LL-00001-00010-000-00095,2:21r
MS-LL-00001-00010-000-00096,2:21v
MS-LL-00001-00010-000-00097,2:22r
MS-LL-00001-00010-000-00098,2:22v
MS-LL-00001-00010-000-00099,2:23r
MS-LL-00001-00010-000-00100,2:23v
MS-LL-00001-00010-000-00101,2:24r
MS-LL-00001-00010-000-00102,2:24v
MS-LL-00001-00010-000-00103,2:25r
MS-LL-00001-00010-000-00104,2:25v
MS-LL-00001-00010-000-00105,2:26r
MS-LL-00001-00010-000-00106,2:26v
MS-LL-00001-00010-000-00107,2:27r
MS-LL-00001-00010-000-00108,2:27v
MS-LL-00001-00010-000-00109,2:28r
MS-LL-00001-00010-000-00110,2:28v
MS-LL-00001-00010-000-00111,2:29r
MS-LL-00001-00010-000-00112,2:29v
MS-LL-00001-00010-000-00113,2:30r
MS-LL-00001-00010-000-00114,2:30v
MS-LL-00001-00010-000-00115,2:31r
MS-LL-00001-00010-000-00116,2:31v
MS-LL-00001-00010-000-00117,2:32r
MS-LL-00001-00010-000-00118,2:32v
MS-LL-00001-00010-000-00119,2:33r
MS-LL-00001-00010-000-00120,2:33v
MS-LL-00001-00010-000-00121,2:34r
MS-LL-00001-00010-000-00122,2:34v
MS-LL-00001-00010-000-00123,2:35r
MS-LL-00001-00010-000-00124,2:35v
MS-LL-00001-00010-000-00125,2:36r
MS-LL-00001-00010-000-00126,2:36v
MS-LL-00001-00010-000-00127,2:37r
MS-LL-00001-00010-000-00128,2:37v
MS-LL-00001-00010-000-00129,2:38r
MS-LL-00001-00010-000-00130,2:38v
MS-LL-00001-00010-000-00131,2:39r
MS-LL-00001-00010-000-00132,2:39v
MS-LL-00001-00010-000-00133,2:40r
MS-LL-00001-00010-000-00134,2:40v
MS-LL-00001-00010-000-00135,2:41r
MS-LL-00001-00010-000-00136,2:41v
MS-LL-00001-00010-000-00137,2:42r
MS-LL-00001-00010-000-00138,2:42v
MS-LL-00001-00010-000-00139,2:43r
MS-LL-00001-00010-000-00140,2:43v
MS-LL-00001-00010-000-00141,2:44r
MS-LL-00001-00010-000-00142,2:44v
MS-LL-00001-00010-000-00143,2:45r
MS-LL-00001-00010-000-00144,2:45v
MS-LL-00001-00010-000-00145,2:46r
MS-LL-00001-00010-000-00146,2:46v
MS-LL-00001-00010-000-00147,2:47r
MS-LL-00001-00010-000-00148,2:47v
MS-LL-00001-00010-000-00149,2:48r
MS-LL-00001-00010-000-00150,2:48v
MS-LL-00001-00010-000-00151,2:49r
MS-LL-00001-00010-000-00152,2:49v
MS-LL-00001-00010-000-00153,2:50r
MS-LL-00001-00010-000-00154,2:50v
MS-LL-00001-00010-000-00155,2:51r
MS-LL-00001-00010-000-00156,2:51v
MS-LL-00001-00010-000-00157,2:52r
MS-LL-00001-00010-000-00158,2:52v
