image,label
MS-GG-00004-00006-000-00001,"front cover, outer"
MS-GG-00004-00006-000-00002,"front cover, inner"
MS-GG-00004-00006-000-00003,i recto
MS-GG-00004-00006-000-00004,i verso
MS-GG-00004-00006-000-00005,ii recto
MS-GG-00004-00006-000-00006,ii verso
MS-GG-00004-00006-000-00007,iii recto
MS-GG-00004-00006-000-00008,iii verso
MS-GG-00004-00006-000-00009,iv recto
MS-GG-00004-00006-000-00010,iv verso
MS-GG-00004-00006-000-00011,1r
MS-GG-00004-00006-000-00012,1v
MS-GG-00004-00006-000-00013,2r
MS-GG-00004-00006-000-00014,2v
MS-GG-00004-00006-000-00015,3r
MS-GG-00004-00006-000-00016,3v
MS-GG-00004-00006-000-00017,4r
MS-GG-00004-00006-000-00018,4v
MS-GG-00004-00006-000-00019,5r
MS-GG-00004-00006-000-00020,5v
MS-GG-00004-00006-000-00021,6r
MS-GG-00004-00006-000-00022,6v
MS-GG-00004-00006-000-00023,7r
MS-GG-00004-00006-000-00024,7v
MS-GG-00004-00006-000-00025,8r
MS-GG-00004-00006-000-00026,8v
MS-GG-00004-00006-000-00027,9r
MS-GG-00004-00006-000-00028,9v
MS-GG-00004-00006-000-00029,10r
MS-GG-00004-00006-000-00030,10v
MS-GG-00004-00006-000-00031,11r
MS-GG-00004-00006-000-00032,11v
MS-GG-00004-00006-000-00033,12r
MS-GG-00004-00006-000-00034,12v
MS-GG-00004-00006-000-00035,13r
MS-GG-00004-00006-000-00036,13v
MS-GG-00004-00006-000-00037,14r
MS-GG-00004-00006-000-00038,14v
MS-GG-00004-00006-000-00039,15r
MS-GG-00004-00006-000-00040,15v
MS-GG-00004-00006-000-00041,16r
MS-GG-00004-00006-000-00042,16v
MS-GG-00004-00006-000-00043,17r
MS-GG-00004-00006-000-00044,17v
MS-GG-00004-00006-000-00045,18r
MS-GG-00004-00006-000-00046,18v
MS-GG-00004-00006-000-00047,19r
MS-GG-00004-00006-000-00048,19v
MS-GG-00004-00006-000-00049,20r
MS-GG-00004-00006-000-00050,20v
MS-GG-00004-00006-000-00051,21r
MS-GG-00004-00006-000-00052,21v
MS-GG-00004-00006-000-00053,22r
MS-GG-00004-00006-000-00054,22v
MS-GG-00004-00006-000-00055,23r
MS-GG-00004-00006-000-00056,23v
MS-GG-00004-00006-000-00057,24r
MS-GG-00004-00006-000-00058,24v
MS-GG-00004-00006-000-00059,25r
MS-GG-00004-00006-000-00060,25v
MS-GG-00004-00006-000-00061,26r
MS-GG-00004-00006-000-00062,26v
MS-GG-00004-00006-000-00063,27r
MS-GG-00004-00006-000-00064,27v
MS-GG-00004-00006-000-00065,28r
MS-GG-00004-00006-000-00066,28v
MS-GG-00004-00006-000-00067,29r
MS-GG-00004-00006-000-00068,29v
MS-GG-00004-00006-000-00069,30r
MS-GG-00004-00006-000-00070,30v
