image,label
MS-KK-00005-00013-000-00001,"front cover, outer"
MS-KK-00005-00013-000-00002,"front cover, inner"
MS-KK-00005-00013-000-00003,[i] recto
MS-KK-00005-00013-000-00004,[i] verso
MS-KK-00005-00013-000-00005,[ii] recto
MS-KK-00005-00013-000-00006,[ii] verso
MS-KK-00005-00013-000-00007,1r
MS-KK-00005-00013-000-00008,1v
MS-KK-00005-00013-000-00009,2r
MS-KK-00005-00013-000-00010,2v
MS-KK-00005-00013-000-00011,3r
MS-KK-00005-00013-000-00012,3v
MS-KK-00005-00013-000-00013,4r
MS-KK-00005-00013-000-00014,4v
MS-KK-00005-00013-000-00015,5r
MS-KK-00005-00013-000-00016,5v
MS-KK-00005-00013-000-00017,6r
MS-KK-00005-00013-000-00018,6v
MS-KK-00005-00013-000-00019,7r
MS-KK-00005-00013-000-00020,7v
MS-KK-00005-00013-000-00021,8r
MS-KK-00005-00013-000-00022,8v
MS-KK-00005-00013-000-00023,9r
MS-KK-00005-00013-000-00024,9v
MS-KK-00005-00013-000-00025,10r
MS-KK-00005-00013-000-00026,10v
MS-KK-00005-00013-000-00027,11r
MS-KK-00005-00013-000-00028,11v
MS-KK-00005-00013-000-00029,12r
MS-KK-00005-00013-000-00030,12v
MS-KK-00005-00013-000-00031,13r
MS-KK-00005-00013-000-00032,13v
MS-KK-00005-00013-000-00033,14r
MS-KK-00005-00013-000-00034,14v
MS-KK-00005-00013-000-00035,15r
MS-KK-00005-00013-000-00036,15v
MS-KK-00005-00013-000-00037,16r
MS-KK-00005-00013-000-00038,16v
MS-KK-00005-00013-000-00039,17r
MS-KK-00005-00013-000-00040,17v
MS-KK-00005-00013-000-00041,18r
MS-KK-00005-00013-000-00042,18v
MS-KK-00005-00013-000-00043,19r
MS-KK-00005-00013-000-00044,19v
MS-KK-00005-00013-000-00045,20r
MS-KK-00005-00013-000-00046,20v
MS-KK-00005-00013-000-00047,21r
MS-KK-00005-00013-000-00048,21v
MS-KK-00005-00013-000-00049,22r
MS-KK-00005-00013-000-00050,22v
MS-KK-00005-00013-000-00051,23r
MS-KK-00005-00013-000-00052,23v
MS-KK-00005-00013-000-00053,24r
MS-KK-00005-00013-000-00054,24v
MS-KK-00005-00013-000-00055,25r
