image,label
MS-DD-00004-00017-000-00001,"front cover, outer"
MS-DD-00004-00017-000-00002,"front cover, inner"
MS-DD-00004-00017-000-00003,"fragments, rear"
MS-DD-00004-00017-000-00004,[a] recto
MS-DD-00004-00017-000-00005,[a] verso
MS-DD-00004-00017-000-00006,i recto
MS-DD-00004-00017-000-00007,i verso
MS-DD-00004-00017-000-00008,1r
MS-DD-00004-00017-000-00009,1v
MS-DD-00004-00017-000-00010,2r
MS-DD-00004-00017-000-00011,2v
MS-DD-00004-00017-000-00012,3r
MS-DD-00004-00017-000-00013,3v
MS-DD-00004-00017-000-00014,4r
MS-DD-00004-00017-000-00015,4v
MS-DD-00004-00017-000-00016,5r
MS-DD-00004-00017-000-00017,5v
MS-DD-00004-00017-000-00018,6r
MS-DD-00004-00017-000-00019,6v
MS-DD-00004-00017-000-00020,7r
MS-DD-00004-00017-000-00021,7v
MS-DD-00004-00017-000-00022,8r
MS-DD-00004-00017-000-00023,8v
MS-DD-00004-00017-000-00024,9r
MS-DD-00004-00017-000-00025,9v
MS-DD-00004-00017-000-00026,10r
MS-DD-00004-00017-000-00027,10v
MS-DD-00004-00017-000-00028,11r
MS-DD-00004-00017-000-00029,11v
MS-DD-00004-00017-000-00030,12r
MS-DD-00004-00017-000-00031,12v
MS-DD-00004-00017-000-00032,13r
MS-DD-00004-00017-000-00033,13v
MS-DD-00004-00017-000-00034,14r
MS-DD-00004-00017-000-00035,14v
MS-DD-00004-00017-000-00036,15r
MS-DD-00004-00017-000-00037,15v
MS-DD-00004-00017-000-00038,16r
MS-DD-00004-00017-000-00039,16v
MS-DD-00004-00017-000-00040,17r
MS-DD-00004-00017-000-00041,17v
MS-DD-00004-00017-000-00042,18r
MS-DD-00004-00017-000-00043,18v
MS-DD-00004-00017-000-00044,19r
MS-DD-00004-00017-000-00045,19v
MS-DD-00004-00017-000-00046,20r
MS-DD-00004-00017-000-00047,20v
MS-DD-00004-00017-000-00048,21r
MS-DD-00004-00017-000-00049,21v
MS-DD-00004-00017-000-00050,22r
MS-DD-00004-00017-000-00051,22v
MS-DD-00004-00017-000-00052,23r
MS-DD-00004-00017-000-00053,23v
MS-DD-00004-00017-000-00054,24r
MS-DD-00004-00017-000-00055,24v
MS-DD-00004-00017-000-00056,25r
MS-DD-00004-00017-000-00057,25v
MS-DD-00004-00017-000-00058,26r
MS-DD-00004-00017-000-00059,26v
MS-DD-00004-00017-000-00060,27r
MS-DD-00004-00017-000-00061,27v
MS-DD-00004-00017-000-00062,28r
MS-DD-00004-00017-000-00063,28v
MS-DD-00004-00017-000-00064,29r
MS-DD-00004-00017-000-00065,29v
MS-DD-00004-00017-000-00066,30r
MS-DD-00004-00017-000-00067,30v
MS-DD-00004-00017-000-00068,31r
MS-DD-00004-00017-000-00069,31v
MS-DD-00004-00017-000-00070,32r
MS-DD-00004-00017-000-00071,32v
MS-DD-00004-00017-000-00072,33r
MS-DD-00004-00017-000-00073,33v
MS-DD-00004-00017-000-00074,34r
MS-DD-00004-00017-000-00075,34v
MS-DD-00004-00017-000-00076,35r
MS-DD-00004-00017-000-00077,35v
MS-DD-00004-00017-000-00078,36r
MS-DD-00004-00017-000-00079,36v
MS-DD-00004-00017-000-00080,37r
MS-DD-00004-00017-000-00081,37v
MS-DD-00004-00017-000-00082,38r
MS-DD-00004-00017-000-00083,38v
MS-DD-00004-00017-000-00084,39r
MS-DD-00004-00017-000-00085,39v
MS-DD-00004-00017-000-00086,40r
MS-DD-00004-00017-000-00087,40v
MS-DD-00004-00017-000-00088,41r
MS-DD-00004-00017-000-00089,41v
MS-DD-00004-00017-000-00090,42r
MS-DD-00004-00017-000-00091,42v
MS-DD-00004-00017-000-00092,43r
MS-DD-00004-00017-000-00093,43v
MS-DD-00004-00017-000-00094,44r
MS-DD-00004-00017-000-00095,44v
MS-DD-00004-00017-000-00096,45r
MS-DD-00004-00017-000-00097,45v
MS-DD-00004-00017-000-00098,46r
MS-DD-00004-00017-000-00099,46v
MS-DD-00004-00017-000-00100,47r
MS-DD-00004-00017-000-00101,47v
MS-DD-00004-00017-000-00102,48r
MS-DD-00004-00017-000-00103,48v
MS-DD-00004-00017-000-00104,49r
MS-DD-00004-00017-000-00105,49v
MS-DD-00004-00017-000-00106,50r
MS-DD-00004-00017-000-00107,50v
MS-DD-00004-00017-000-00108,51r
MS-DD-00004-00017-000-00109,51v
MS-DD-00004-00017-000-00110,52r
MS-DD-00004-00017-000-00111,52v
MS-DD-00004-00017-000-00112,53r
MS-DD-00004-00017-000-00113,53v
MS-DD-00004-00017-000-00114,54r
MS-DD-00004-00017-000-00115,54v
MS-DD-00004-00017-000-00116,55r
MS-DD-00004-00017-000-00117,55v
MS-DD-00004-00017-000-00118,56r
MS-DD-00004-00017-000-00119,56v
MS-DD-00004-00017-000-00120,57r
MS-DD-00004-00017-000-00121,57v
MS-DD-00004-00017-000-00122,58r
MS-DD-00004-00017-000-00123,58v
MS-DD-00004-00017-000-00124,59r
MS-DD-00004-00017-000-00125,59v
MS-DD-00004-00017-000-00126,60r
MS-DD-00004-00017-000-00127,60v
MS-DD-00004-00017-000-00128,61r
MS-DD-00004-00017-000-00129,61v
MS-DD-00004-00017-000-00130,62r
MS-DD-00004-00017-000-00131,62v
MS-DD-00004-00017-000-00132,63r
MS-DD-00004-00017-000-00133,63v
MS-DD-00004-00017-000-00134,64r
MS-DD-00004-00017-000-00135,64v
MS-DD-00004-00017-000-00136,65r
MS-DD-00004-00017-000-00137,65v
MS-DD-00004-00017-000-00138,66r
MS-DD-00004-00017-000-00139,66v
MS-DD-00004-00017-000-00140,67r
MS-DD-00004-00017-000-00141,67v
MS-DD-00004-00017-000-00142,68r
MS-DD-00004-00017-000-00143,68v
MS-DD-00004-00017-000-00144,69r
MS-DD-00004-00017-000-00145,69v
MS-DD-00004-00017-000-00146,70r
MS-DD-00004-00017-000-00147,70v
MS-DD-00004-00017-000-00148,71r
MS-DD-00004-00017-000-00149,71v
MS-DD-00004-00017-000-00150,72r
MS-DD-00004-00017-000-00151,72v
MS-DD-00004-00017-000-00152,73r
MS-DD-00004-00017-000-00153,73v
MS-DD-00004-00017-000-00154,74r
MS-DD-00004-00017-000-00155,74v
MS-DD-00004-00017-000-00156,75r
MS-DD-00004-00017-000-00157,75v
MS-DD-00004-00017-000-00158,76r
MS-DD-00004-00017-000-00159,76v
MS-DD-00004-00017-000-00160,77r
MS-DD-00004-00017-000-00161,77v
MS-DD-00004-00017-000-00162,78r
MS-DD-00004-00017-000-00163,78v
MS-DD-00004-00017-000-00164,79r
MS-DD-00004-00017-000-00165,79v
MS-DD-00004-00017-000-00166,80r
MS-DD-00004-00017-000-00167,80v
MS-DD-00004-00017-000-00168,81r
MS-DD-00004-00017-000-00169,81v
MS-DD-00004-00017-000-00170,82r
MS-DD-00004-00017-000-00171,82v
MS-DD-00004-00017-000-00172,83r
MS-DD-00004-00017-000-00173,83v
MS-DD-00004-00017-000-00174,84r
MS-DD-00004-00017-000-00175,84v
MS-DD-00004-00017-000-00176,85r
MS-DD-00004-00017-000-00177,85v
MS-DD-00004-00017-000-00178,86r
MS-DD-00004-00017-000-00179,86v
