image,label
MS-FF-00001-00025-00001-000-00001,"front cover, outer"
MS-FF-00001-00025-00001-000-00002,"front cover, inner"
MS-FF-00001-00025-00001-000-00003,i recto
MS-FF-00001-00025-00001-000-00004,i verso
MS-FF-00001-00025-00001-000-00005,ii recto
MS-FF-00001-00025-00001-000-00006,ii verso
MS-FF-00001-00025-00001-000-00007,iii recto
MS-FF-00001-00025-00001-000-00008,iii verso
MS-FF-00001-00025-00001-000-00009,3a recto
MS-FF-00001-00025-00001-000-00010,3a verso
MS-FF-00001-00025-00001-000-00011,3r
MS-FF-00001-00025-00001-000-00012,3v
MS-FF-00001-00025-00001-000-00013,4r
MS-FF-00001-00025-00001-000-00014,4v
MS-FF-00001-00025-00001-000-00015,5r
MS-FF-00001-00025-00001-000-00016,5v
MS-FF-00001-00025-00001-000-00017,6r
MS-FF-00001-00025-00001-000-00018,6v
MS-FF-00001-00025-00001-000-00019,7r
MS-FF-00001-00025-00001-000-00020,7v
MS-FF-00001-00025-00001-000-00021,8r
MS-FF-00001-00025-00001-000-00022,8v
MS-FF-00001-00025-00001-000-00023,9r
MS-FF-00001-00025-00001-000-00024,9v
MS-FF-00001-00025-00001-000-00025,10r
MS-FF-00001-00025-00001-000-00026,10v
MS-FF-00001-00025-00001-000-00027,11r
MS-FF-00001-00025-00001-000-00028,11v
MS-FF-00001-00025-00001-000-00029,12r
MS-FF-00001-00025-00001-000-00030,12v
MS-FF-00001-00025-00001-000-00031,13r
MS-FF-00001-00025-00001-000-00032,13v
MS-FF-00001-00025-00001-000-00033,14r
MS-FF-00001-00025-00001-000-00034,14v
MS-FF-00001-00025-00001-000-00035,15r
MS-FF-00001-00025-00001-000-00036,15v
MS-FF-00001-00025-00001-000-00037,16r
MS-FF-00001-00025-00001-000-00038,16v
MS-FF-00001-00025-00001-000-00039,17r
MS-FF-00001-00025-00001-000-00040,17v
MS-FF-00001-00025-00001-000-00041,18r
MS-FF-00001-00025-00001-000-00042,18v
MS-FF-00001-00025-00001-000-00043,19r
MS-FF-00001-00025-00001-000-00044,19v
MS-FF-00001-00025-00001-000-00045,20r
MS-FF-00001-00025-00001-000-00046,20v
MS-FF-00001-00025-00001-000-00047,21r
MS-FF-00001-00025-00001-000-00048,21v
MS-FF-00001-00025-00001-000-00049,22r
MS-FF-00001-00025-00001-000-00050,22v
MS-FF-00001-00025-00001-000-00051,23r
MS-FF-00001-00025-00001-000-00052,23v
MS-FF-00001-00025-00001-000-00053,24r
MS-FF-00001-00025-00001-000-00054,24v
MS-FF-00001-00025-00001-000-00055,25r
MS-FF-00001-00025-00001-000-00056,25v
MS-FF-00001-00025-00001-000-00057,26r
MS-FF-00001-00025-00001-000-00058,26v
MS-FF-00001-00025-00001-000-00059,27r
MS-FF-00001-00025-00001-000-00060,27v
MS-FF-00001-00025-00001-000-00061,28r
MS-FF-00001-00025-00001-000-00062,28v
MS-FF-00001-00025-00001-000-00063,29r
MS-FF-00001-00025-00001-000-00064,29v
MS-FF-00001-00025-00001-000-00065,30r
MS-FF-00001-00025-00001-000-00066,30v
MS-FF-00001-00025-00001-000-00067,31r
MS-FF-00001-00025-00001-000-00068,31v
MS-FF-00001-00025-00001-000-00069,32r
MS-FF-00001-00025-00001-000-00070,32v
MS-FF-00001-00025-00001-000-00071,33r
