image,label
MS-ADD-03020-000-00001,"front cover, outer"
MS-ADD-03020-000-00002,"front cover, inner"
MS-ADD-03020-000-00005,1r
MS-ADD-03020-000-00006,1v
MS-ADD-03020-000-00007,1a recto
MS-ADD-03020-000-00008,1a verso
MS-ADD-03020-000-00009,2r
MS-ADD-03020-000-00010,2v
MS-ADD-03020-000-00011,3r
MS-ADD-03020-000-00012,3v
MS-ADD-03020-000-00013,4r
MS-ADD-03020-000-00014,4v
MS-ADD-03020-000-00015,5r
MS-ADD-03020-000-00016,5v
MS-ADD-03020-000-00017,6r
MS-ADD-03020-000-00018,6v
MS-ADD-03020-000-00019,7r
MS-ADD-03020-000-00020,7v
MS-ADD-03020-000-00021,8r
MS-ADD-03020-000-00022,8v
MS-ADD-03020-000-00023,9r
MS-ADD-03020-000-00024,9v
MS-ADD-03020-000-00025,10r
MS-ADD-03020-000-00026,10v
MS-ADD-03020-000-00027,11r
MS-ADD-03020-000-00028,11v
MS-ADD-03020-000-00029,12r
MS-ADD-03020-000-00030,12v
MS-ADD-03020-000-00031,13r
MS-ADD-03020-000-00032,13v
MS-ADD-03020-000-00033,14r
MS-ADD-03020-000-00034,14v
MS-ADD-03020-000-00035,15r
MS-ADD-03020-000-00036,15v
MS-ADD-03020-000-00037,16r
MS-ADD-03020-000-00038,16v
MS-ADD-03020-000-00039,17r
MS-ADD-03020-000-00040,17v
MS-ADD-03020-000-00041,18r
MS-ADD-03020-000-00042,18v
MS-ADD-03020-000-00043,19r
MS-ADD-03020-000-00044,19v
MS-ADD-03020-000-00045,20r
MS-ADD-03020-000-00046,20v
MS-ADD-03020-000-00047,21r
MS-ADD-03020-000-00048,21v
MS-ADD-03020-000-00049,22r
MS-ADD-03020-000-00050,22v
MS-ADD-03020-000-00051,23r
MS-ADD-03020-000-00052,23v
MS-ADD-03020-000-00053,24r
MS-ADD-03020-000-00054,24v
MS-ADD-03020-000-00055,25r
MS-ADD-03020-000-00056,25v
MS-ADD-03020-000-00057,26r
MS-ADD-03020-000-00058,26v
MS-ADD-03020-000-00059,27r
MS-ADD-03020-000-00060,27v
MS-ADD-03020-000-00061,28r
MS-ADD-03020-000-00062,28v
MS-ADD-03020-000-00063,29r
MS-ADD-03020-000-00064,29v
MS-ADD-03020-000-00065,30r
MS-ADD-03020-000-00066,30v
MS-ADD-03020-000-00067,31r
MS-ADD-03020-000-00068,31v
MS-ADD-03020-000-00069,32r
MS-ADD-03020-000-00070,32v
MS-ADD-03020-000-00071,33r
MS-ADD-03020-000-00072,33v
MS-ADD-03020-000-00073,34r
MS-ADD-03020-000-00074,34v
MS-ADD-03020-000-00075,35r
MS-ADD-03020-000-00076,35v
MS-ADD-03020-000-00077,36r
MS-ADD-03020-000-00078,36v
MS-ADD-03020-000-00079,37r
MS-ADD-03020-000-00080,37v
MS-ADD-03020-000-00081,38r
MS-ADD-03020-000-00082,38v
MS-ADD-03020-000-00083,39r
MS-ADD-03020-000-00084,39v
MS-ADD-03020-000-00085,40r
MS-ADD-03020-000-00086,40v
MS-ADD-03020-000-00087,41r
MS-ADD-03020-000-00088,41v
MS-ADD-03020-000-00089,42r
MS-ADD-03020-000-00090,42v
MS-ADD-03020-000-00091,43r
MS-ADD-03020-000-00092,43v
MS-ADD-03020-000-00093,44r
