image,label
MS-FF-00001-00025-00003-000-00001,"front cover, outer"
MS-FF-00001-00025-00003-000-00002,"front cover, inner"
MS-FF-00001-00025-00003-000-00003,1r
MS-FF-00001-00025-00003-000-00004,1v
MS-FF-00001-00025-00003-000-00005,2r
MS-FF-00001-00025-00003-000-00006,2v
MS-FF-00001-00025-00003-000-00007,3r
MS-FF-00001-00025-00003-000-00008,3v
MS-FF-00001-00025-00003-000-00009,4r
MS-FF-00001-00025-00003-000-00010,4v
MS-FF-00001-00025-00003-000-00011,5r
MS-FF-00001-00025-00003-000-00012,5v
MS-FF-00001-00025-00003-000-00013,6r
MS-FF-00001-00025-00003-000-00014,6v
MS-FF-00001-00025-00003-000-00015,7r
MS-FF-00001-00025-00003-000-00016,7v
MS-FF-00001-00025-00003-000-00017,8r
MS-FF-00001-00025-00003-000-00018,8v
MS-FF-00001-00025-00003-000-00019,9r
MS-FF-00001-00025-00003-000-00020,9v
MS-FF-00001-00025-00003-000-00021,10r
MS-FF-00001-00025-00003-000-00022,10v
MS-FF-00001-00025-00003-000-00023,11r
MS-FF-00001-00025-00003-000-00024,11v
MS-FF-00001-00025-00003-000-00025,12r
MS-FF-00001-00025-00003-000-00026,12v
MS-FF-00001-00025-00003-000-00027,13r
MS-FF-00001-00025-00003-000-00028,13v
MS-FF-00001-00025-00003-000-00029,14r
MS-FF-00001-00025-00003-000-00030,14v
MS-FF-00001-00025-00003-000-00031,15r
MS-FF-00001-00025-00003-000-00032,15v
MS-FF-00001-00025-00003-000-00033,16r
MS-FF-00001-00025-00003-000-00034,16v
MS-FF-00001-00025-00003-000-00035,17r
MS-FF-00001-00025-00003-000-00036,17v
MS-FF-00001-00025-00003-000-00037,18r
MS-FF-00001-00025-00003-000-00038,18v
MS-FF-00001-00025-00003-000-00039,19r
MS-FF-00001-00025-00003-000-00040,19v
MS-FF-00001-00025-00003-000-00041,20r
MS-FF-00001-00025-00003-000-00042,20v
MS-FF-00001-00025-00003-000-00043,21r
MS-FF-00001-00025-00003-000-00044,21v
MS-FF-00001-00025-00003-000-00045,22r
MS-FF-00001-00025-00003-000-00046,22v
MS-FF-00001-00025-00003-000-00047,"rear cover, inner"
MS-FF-00001-00025-00003-000-00048,"rear cover, outer"
MS-FF-00001-00025-00003-000-00049,spine
