image,label
MS-KK-00005-00016-000-00001,"front cover, outer"
MS-KK-00005-00016-000-00002,"front cover, inner"
MS-KK-00005-00016-000-00003,[a] recto
MS-KK-00005-00016-000-00004,[a] verso
MS-KK-00005-00016-000-00005,i recto
MS-KK-00005-00016-000-00006,i verso
MS-KK-00005-00016-000-00007,ii recto
MS-KK-00005-00016-000-00008,ii verso
MS-KK-00005-00016-000-00009,1r
MS-KK-00005-00016-000-00010,1v
MS-KK-00005-00016-000-00011,2r
MS-KK-00005-00016-000-00012,2v
MS-KK-00005-00016-000-00013,3r
MS-KK-00005-00016-000-00014,3v
MS-KK-00005-00016-000-00015,4r
MS-KK-00005-00016-000-00016,4v
MS-KK-00005-00016-000-00017,5r
MS-KK-00005-00016-000-00018,5v
MS-KK-00005-00016-000-00019,6r
MS-KK-00005-00016-000-00020,6v
MS-KK-00005-00016-000-00021,7r
MS-KK-00005-00016-000-00022,7v
MS-KK-00005-00016-000-00023,8r
MS-KK-00005-00016-000-00024,8v
MS-KK-00005-00016-000-00025,9r
MS-KK-00005-00016-000-00026,9v
MS-KK-00005-00016-000-00027,10r
MS-KK-00005-00016-000-00028,10v
MS-KK-00005-00016-000-00029,11r
MS-KK-00005-00016-000-00030,11v
MS-KK-00005-00016-000-00031,12r
MS-KK-00005-00016-000-00032,12v
MS-KK-00005-00016-000-00033,13r
MS-KK-00005-00016-000-00034,13v
MS-KK-00005-00016-000-00035,14r
MS-KK-00005-00016-000-00036,14v
MS-KK-00005-00016-000-00037,15r
MS-KK-00005-00016-000-00038,15v
MS-KK-00005-00016-000-00039,16r
MS-KK-00005-00016-000-00040,16v
MS-KK-00005-00016-000-00041,17r
MS-KK-00005-00016-000-00042,17v
MS-KK-00005-00016-000-00043,18r
MS-KK-00005-00016-000-00044,18v
MS-KK-00005-00016-000-00045,19r
MS-KK-00005-00016-000-00046,19v
MS-KK-00005-00016-000-00047,20r
MS-KK-00005-00016-000-00048,20v
MS-KK-00005-00016-000-00049,21r
MS-KK-00005-00016-000-00050,21v
MS-KK-00005-00016-000-00051,22r
MS-KK-00005-00016-000-00052,22v
MS-KK-00005-00016-000-00053,23r
MS-KK-00005-00016-000-00054,23v
MS-KK-00005-00016-000-00055,24r
MS-KK-00005-00016-000-00056,24v
MS-KK-00005-00016-000-00057,25r
MS-KK-00005-00016-000-00058,25v
MS-KK-00005-00016-000-00059,26r
MS-KK-00005-00016-000-00060,26v
MS-KK-00005-00016-000-00061,27r
MS-KK-00005-00016-000-00062,27v
MS-KK-00005-00016-000-00063,28r
MS-KK-00005-00016-000-00064,28v
MS-KK-00005-00016-000-00065,29r
MS-KK-00005-00016-000-00066,29v
MS-KK-00005-00016-000-00067,30r
MS-KK-00005-00016-000-00068,30v
MS-KK-00005-00016-000-00069,31r
MS-KK-00005-00016-000-00070,31v
MS-KK-00005-00016-000-00071,32r
MS-KK-00005-00016-000-00072,32v
MS-KK-00005-00016-000-00073,33r
MS-KK-00005-00016-000-00074,33v
MS-KK-00005-00016-000-00075,34r
MS-KK-00005-00016-000-00076,34v
MS-KK-00005-00016-000-00077,35r
MS-KK-00005-00016-000-00078,35v
MS-KK-00005-00016-000-00079,36r
MS-KK-00005-00016-000-00080,36v
MS-KK-00005-00016-000-00081,37r
MS-KK-00005-00016-000-00082,37v
MS-KK-00005-00016-000-00083,38r
MS-KK-00005-00016-000-00084,38v
MS-KK-00005-00016-000-00085,39r
MS-KK-00005-00016-000-00086,39v
MS-KK-00005-00016-000-00087,40r
MS-KK-00005-00016-000-00088,40v
MS-KK-00005-00016-000-00089,41r
MS-KK-00005-00016-000-00090,41v
MS-KK-00005-00016-000-00091,42r
MS-KK-00005-00016-000-00092,42v
MS-KK-00005-00016-000-00093,43r
MS-KK-00005-00016-000-00094,43v
MS-KK-00005-00016-000-00095,44r
MS-KK-00005-00016-000-00096,44v
MS-KK-00005-00016-000-00097,45r
MS-KK-00005-00016-000-00098,45v
MS-KK-00005-00016-000-00099,46r
MS-KK-00005-00016-000-00100,46v
MS-KK-00005-00016-000-00101,47r
MS-KK-00005-00016-000-00102,47v
MS-KK-00005-00016-000-00103,48r
MS-KK-00005-00016-000-00104,48v
MS-KK-00005-00016-000-00105,49r
MS-KK-00005-00016-000-00106,49v
MS-KK-00005-00016-000-00107,50r
MS-KK-00005-00016-000-00108,50v
MS-KK-00005-00016-000-00109,51r
MS-KK-00005-00016-000-00110,51v
MS-KK-00005-00016-000-00111,52r
MS-KK-00005-00016-000-00112,52v
MS-KK-00005-00016-000-00113,53r
MS-KK-00005-00016-000-00114,53v
MS-KK-00005-00016-000-00115,54r
MS-KK-00005-00016-000-00116,54v
MS-KK-00005-00016-000-00117,55r
MS-KK-00005-00016-000-00118,55v
MS-KK-00005-00016-000-00119,56r
MS-KK-00005-00016-000-00120,56v
MS-KK-00005-00016-000-00121,57r
MS-KK-00005-00016-000-00122,57v
MS-KK-00005-00016-000-00123,58r
MS-KK-00005-00016-000-00124,58v
MS-KK-00005-00016-000-00125,59r
MS-KK-00005-00016-000-00126,59v
MS-KK-00005-00016-000-00127,60r
MS-KK-00005-00016-000-00128,60v
MS-KK-00005-00016-000-00129,61r
MS-KK-00005-00016-000-00130,61v
MS-KK-00005-00016-000-00131,62r
MS-KK-00005-00016-000-00132,62v
MS-KK-00005-00016-000-00133,63r
MS-KK-00005-00016-000-00134,63v
MS-KK-00005-00016-000-00135,64r
MS-KK-00005-00016-000-00136,64v
MS-KK-00005-00016-000-00137,65r
MS-KK-00005-00016-000-00138,65v
MS-KK-00005-00016-000-00139,66r
MS-KK-00005-00016-000-00140,66v
MS-KK-00005-00016-000-00141,67r
MS-KK-00005-00016-000-00142,67v
MS-KK-00005-00016-000-00143,68r
MS-KK-00005-00016-000-00144,68v
MS-KK-00005-00016-000-00145,69r
MS-KK-00005-00016-000-00146,69v
MS-KK-00005-00016-000-00147,70r
MS-KK-00005-00016-000-00148,70v
MS-KK-00005-00016-000-00149,71r
MS-KK-00005-00016-000-00150,71v
MS-KK-00005-00016-000-00151,72r
MS-KK-00005-00016-000-00152,72v
MS-KK-00005-00016-000-00153,73r
MS-KK-00005-00016-000-00154,73v
MS-KK-00005-00016-000-00155,74r
MS-KK-00005-00016-000-00156,74v
MS-KK-00005-00016-000-00157,75r
MS-KK-00005-00016-000-00158,75v
MS-KK-00005-00016-000-00159,76r
MS-KK-00005-00016-000-00160,76v
MS-KK-00005-00016-000-00161,77r
MS-KK-00005-00016-000-00162,77v
MS-KK-00005-00016-000-00163,78r
MS-KK-00005-00016-000-00164,78v
MS-KK-00005-00016-000-00165,79r
MS-KK-00005-00016-000-00166,79v
MS-KK-00005-00016-000-00167,80r
MS-KK-00005-00016-000-00168,80v
MS-KK-00005-00016-000-00169,81r
MS-KK-00005-00016-000-00170,81v
MS-KK-00005-00016-000-00171,82r
MS-KK-00005-00016-000-00172,82v
MS-KK-00005-00016-000-00173,83r
MS-KK-00005-00016-000-00174,83v
MS-KK-00005-00016-000-00175,84r
MS-KK-00005-00016-000-00176,84v
MS-KK-00005-00016-000-00177,85r
MS-KK-00005-00016-000-00178,85v
MS-KK-00005-00016-000-00179,86r
MS-KK-00005-00016-000-00180,86v
MS-KK-00005-00016-000-00181,87r
MS-KK-00005-00016-000-00182,87v
MS-KK-00005-00016-000-00183,88r
MS-KK-00005-00016-000-00184,88v
MS-KK-00005-00016-000-00185,89r
MS-KK-00005-00016-000-00186,89v
MS-KK-00005-00016-000-00187,90r
MS-KK-00005-00016-000-00188,90v
MS-KK-00005-00016-000-00189,91r
MS-KK-00005-00016-000-00190,91v
MS-KK-00005-00016-000-00191,92r
MS-KK-00005-00016-000-00192,92v
MS-KK-00005-00016-000-00193,93r
MS-KK-00005-00016-000-00194,93v
MS-KK-00005-00016-000-00195,94r
MS-KK-00005-00016-000-00196,94v
MS-KK-00005-00016-000-00197,95r
MS-KK-00005-00016-000-00198,95v
MS-KK-00005-00016-000-00199,96r
MS-KK-00005-00016-000-00200,96v
MS-KK-00005-00016-000-00201,97r
MS-KK-00005-00016-000-00202,97v
MS-KK-00005-00016-000-00203,98r
MS-KK-00005-00016-000-00204,98v
MS-KK-00005-00016-000-00205,99r
MS-KK-00005-00016-000-00206,99v
MS-KK-00005-00016-000-00207,100r
MS-KK-00005-00016-000-00208,100v
MS-KK-00005-00016-000-00209,101r
MS-KK-00005-00016-000-00210,101v
MS-KK-00005-00016-000-00211,102r
MS-KK-00005-00016-000-00212,102v
MS-KK-00005-00016-000-00213,103r
MS-KK-00005-00016-000-00214,103v
MS-KK-00005-00016-000-00215,104r
MS-KK-00005-00016-000-00216,104v
MS-KK-00005-00016-000-00217,105r
MS-KK-00005-00016-000-00218,105v
MS-KK-00005-00016-000-00219,106r
MS-KK-00005-00016-000-00220,106v
MS-KK-00005-00016-000-00221,107r
MS-KK-00005-00016-000-00222,107v
MS-KK-00005-00016-000-00223,108r
MS-KK-00005-00016-000-00224,108v
MS-KK-00005-00016-000-00225,109r
MS-KK-00005-00016-000-00226,109v
MS-KK-00005-00016-000-00227,110r
MS-KK-00005-00016-000-00228,110v
MS-KK-00005-00016-000-00229,111r
MS-KK-00005-00016-000-00230,111v
MS-KK-00005-00016-000-00231,112r
MS-KK-00005-00016-000-00232,112v
MS-KK-00005-00016-000-00233,113r
MS-KK-00005-00016-000-00234,113v
MS-KK-00005-00016-000-00235,114r
MS-KK-00005-00016-000-00236,114v
MS-KK-00005-00016-000-00237,115r
MS-KK-00005-00016-000-00238,115v
MS-KK-00005-00016-000-00239,116r
MS-KK-00005-00016-000-00240,116v
MS-KK-00005-00016-000-00241,117r
MS-KK-00005-00016-000-00242,117v
MS-KK-00005-00016-000-00243,118r
MS-KK-00005-00016-000-00244,118v
MS-KK-00005-00016-000-00245,119r
MS-KK-00005-00016-000-00246,119v
MS-KK-00005-00016-000-00247,120r
MS-KK-00005-00016-000-00248,120v
MS-KK-00005-00016-000-00249,121r
MS-KK-00005-00016-000-00250,121v
MS-KK-00005-00016-000-00251,122r
MS-KK-00005-00016-000-00252,122v
MS-KK-00005-00016-000-00253,123r
MS-KK-00005-00016-000-00254,123v
MS-KK-00005-00016-000-00255,124r
MS-KK-00005-00016-000-00256,124v
MS-KK-00005-00016-000-00257,125r
MS-KK-00005-00016-000-00258,125v
MS-KK-00005-00016-000-00259,126r
MS-KK-00005-00016-000-00260,126v
MS-KK-00005-00016-000-00261,127r
MS-KK-00005-00016-000-00262,127v
MS-KK-00005-00016-000-00263,128r
MS-KK-00005-00016-000-00264,128v
MS-KK-00005-00016-000-00265,[b] recto
MS-KK-00005-00016-000-00266,[b] verso
MS-KK-00005-00016-000-00267,"rear cover, inner"
MS-KK-00005-00016-000-00268,"rear cover, outer"
MS-KK-00005-00016-000-00269,spine
