image,label
MS-II-00006-00005-000-00001,"left cover, outer"
MS-II-00006-00005-000-00002,"left cover, inner"
MS-II-00006-00005-000-00003,[a] recto
MS-II-00006-00005-000-00004,[a] verso
MS-II-00006-00005-000-00005,[b] recto
MS-II-00006-00005-000-00006,[b] verso
MS-II-00006-00005-000-00007,i recto
MS-II-00006-00005-000-00008,i verso
MS-II-00006-00005-000-00009,ii recto
MS-II-00006-00005-000-00010,ii verso
MS-II-00006-00005-000-00011,1r
MS-II-00006-00005-000-00012,1v
MS-II-00006-00005-000-00013,2r
MS-II-00006-00005-000-00014,2v
MS-II-00006-00005-000-00015,3r
MS-II-00006-00005-000-00016,3v
MS-II-00006-00005-000-00017,4r
MS-II-00006-00005-000-00018,4v
MS-II-00006-00005-000-00019,5r
MS-II-00006-00005-000-00020,5v
MS-II-00006-00005-000-00021,6r
MS-II-00006-00005-000-00022,6v
MS-II-00006-00005-000-00023,7r
MS-II-00006-00005-000-00024,7v
MS-II-00006-00005-000-00025,8r
MS-II-00006-00005-000-00026,8v
MS-II-00006-00005-000-00027,9r
MS-II-00006-00005-000-00028,9v
MS-II-00006-00005-000-00029,10r
MS-II-00006-00005-000-00030,10v
MS-II-00006-00005-000-00031,11r
MS-II-00006-00005-000-00032,11v
MS-II-00006-00005-000-00033,12r
MS-II-00006-00005-000-00034,12v
MS-II-00006-00005-000-00035,13r
MS-II-00006-00005-000-00036,13v
MS-II-00006-00005-000-00037,14r
MS-II-00006-00005-000-00038,14v
MS-II-00006-00005-000-00039,15r
MS-II-00006-00005-000-00040,15v
MS-II-00006-00005-000-00041,16r
MS-II-00006-00005-000-00042,16v
MS-II-00006-00005-000-00043,17r
MS-II-00006-00005-000-00044,17v
MS-II-00006-00005-000-00045,18r
MS-II-00006-00005-000-00046,18v
MS-II-00006-00005-000-00047,19r
MS-II-00006-00005-000-00048,19v
MS-II-00006-00005-000-00049,20r
MS-II-00006-00005-000-00050,20v
MS-II-00006-00005-000-00051,21r
MS-II-00006-00005-000-00052,21v
MS-II-00006-00005-000-00053,22r
MS-II-00006-00005-000-00054,22v
MS-II-00006-00005-000-00055,23r
MS-II-00006-00005-000-00056,23v
MS-II-00006-00005-000-00057,24r
MS-II-00006-00005-000-00058,24v
MS-II-00006-00005-000-00059,25r
MS-II-00006-00005-000-00060,25v
MS-II-00006-00005-000-00061,26r
MS-II-00006-00005-000-00062,26v
MS-II-00006-00005-000-00063,27r
MS-II-00006-00005-000-00064,27v
MS-II-00006-00005-000-00065,28r
MS-II-00006-00005-000-00066,28v
MS-II-00006-00005-000-00067,29r
MS-II-00006-00005-000-00068,29v
MS-II-00006-00005-000-00069,30r
MS-II-00006-00005-000-00070,30v
MS-II-00006-00005-000-00071,31r
MS-II-00006-00005-000-00072,31v
MS-II-00006-00005-000-00073,32r
MS-II-00006-00005-000-00074,32v
MS-II-00006-00005-000-00075,33r
MS-II-00006-00005-000-00076,33v
MS-II-00006-00005-000-00077,34r
MS-II-00006-00005-000-00078,34v
MS-II-00006-00005-000-00079,35r
MS-II-00006-00005-000-00080,35v
MS-II-00006-00005-000-00081,36r
MS-II-00006-00005-000-00082,36v
MS-II-00006-00005-000-00083,37r
MS-II-00006-00005-000-00084,37v
MS-II-00006-00005-000-00085,38r
MS-II-00006-00005-000-00086,38v
MS-II-00006-00005-000-00087,39r
MS-II-00006-00005-000-00088,39v
MS-II-00006-00005-000-00089,40r
MS-II-00006-00005-000-00090,40v
MS-II-00006-00005-000-00091,41r
MS-II-00006-00005-000-00092,41v
MS-II-00006-00005-000-00093,42r
MS-II-00006-00005-000-00094,42v
MS-II-00006-00005-000-00095,43r
MS-II-00006-00005-000-00096,43v
MS-II-00006-00005-000-00097,44r
MS-II-00006-00005-000-00098,44v
MS-II-00006-00005-000-00099,45r
MS-II-00006-00005-000-00100,45v
MS-II-00006-00005-000-00101,46r
MS-II-00006-00005-000-00102,46v
MS-II-00006-00005-000-00103,47r
MS-II-00006-00005-000-00104,47v
MS-II-00006-00005-000-00105,48r
MS-II-00006-00005-000-00106,48v
MS-II-00006-00005-000-00107,49r
MS-II-00006-00005-000-00108,49v
MS-II-00006-00005-000-00109,50r
MS-II-00006-00005-000-00110,50v
MS-II-00006-00005-000-00111,51r
MS-II-00006-00005-000-00112,51v
MS-II-00006-00005-000-00113,52r
MS-II-00006-00005-000-00114,52v
MS-II-00006-00005-000-00115,53r
MS-II-00006-00005-000-00116,53v
MS-II-00006-00005-000-00117,54r
MS-II-00006-00005-000-00118,54v
MS-II-00006-00005-000-00119,55r
MS-II-00006-00005-000-00120,55v
MS-II-00006-00005-000-00121,56r
MS-II-00006-00005-000-00122,56v
MS-II-00006-00005-000-00123,57r
MS-II-00006-00005-000-00124,57v
MS-II-00006-00005-000-00125,58r
MS-II-00006-00005-000-00126,58v
MS-II-00006-00005-000-00127,59r
MS-II-00006-00005-000-00128,59v
MS-II-00006-00005-000-00129,60r
MS-II-00006-00005-000-00130,60v
MS-II-00006-00005-000-00131,61r
MS-II-00006-00005-000-00132,61v
MS-II-00006-00005-000-00133,62r
MS-II-00006-00005-000-00134,62v
MS-II-00006-00005-000-00135,63r
MS-II-00006-00005-000-00136,63v
MS-II-00006-00005-000-00137,64r
MS-II-00006-00005-000-00138,64v
MS-II-00006-00005-000-00139,65r
MS-II-00006-00005-000-00140,65v
MS-II-00006-00005-000-00141,66r
MS-II-00006-00005-000-00142,66v
MS-II-00006-00005-000-00143,67r
MS-II-00006-00005-000-00144,67v
MS-II-00006-00005-000-00145,68r
MS-II-00006-00005-000-00146,68v
MS-II-00006-00005-000-00147,69r
MS-II-00006-00005-000-00148,69v
MS-II-00006-00005-000-00149,70r
MS-II-00006-00005-000-00150,70v
MS-II-00006-00005-000-00151,71r
MS-II-00006-00005-000-00152,71v
MS-II-00006-00005-000-00153,72r
MS-II-00006-00005-000-00154,72v
MS-II-00006-00005-000-00155,73r
MS-II-00006-00005-000-00156,73v
MS-II-00006-00005-000-00157,74r
MS-II-00006-00005-000-00158,74v
MS-II-00006-00005-000-00159,75r
MS-II-00006-00005-000-00160,75v
MS-II-00006-00005-000-00161,76r
MS-II-00006-00005-000-00162,76v
MS-II-00006-00005-000-00163,77r
MS-II-00006-00005-000-00164,77v
MS-II-00006-00005-000-00165,78r
MS-II-00006-00005-000-00166,78v
MS-II-00006-00005-000-00167,79r
MS-II-00006-00005-000-00168,79v
MS-II-00006-00005-000-00169,80r
MS-II-00006-00005-000-00170,80v
MS-II-00006-00005-000-00171,81r
MS-II-00006-00005-000-00172,81v
MS-II-00006-00005-000-00173,82r
MS-II-00006-00005-000-00174,82v
MS-II-00006-00005-000-00175,83r
MS-II-00006-00005-000-00176,83v
MS-II-00006-00005-000-00177,84r
MS-II-00006-00005-000-00178,84v
MS-II-00006-00005-000-00179,85r
MS-II-00006-00005-000-00180,85v
MS-II-00006-00005-000-00181,86r
MS-II-00006-00005-000-00182,86v
MS-II-00006-00005-000-00183,87r
MS-II-00006-00005-000-00184,87v
MS-II-00006-00005-000-00185,88r
MS-II-00006-00005-000-00186,88v
MS-II-00006-00005-000-00187,89r
MS-II-00006-00005-000-00188,89v
MS-II-00006-00005-000-00189,90r
MS-II-00006-00005-000-00190,90v
MS-II-00006-00005-000-00191,91r
MS-II-00006-00005-000-00192,91v
MS-II-00006-00005-000-00193,92r
MS-II-00006-00005-000-00194,92v
MS-II-00006-00005-000-00195,93r
MS-II-00006-00005-000-00196,93v
MS-II-00006-00005-000-00197,94r
MS-II-00006-00005-000-00198,94v
MS-II-00006-00005-000-00199,95r
MS-II-00006-00005-000-00200,95v
MS-II-00006-00005-000-00201,96r
MS-II-00006-00005-000-00202,96v
MS-II-00006-00005-000-00203,97r
MS-II-00006-00005-000-00204,97v
MS-II-00006-00005-000-00205,98r
MS-II-00006-00005-000-00206,98v
MS-II-00006-00005-000-00207,99r
MS-II-00006-00005-000-00208,99v
MS-II-00006-00005-000-00209,100r
MS-II-00006-00005-000-00210,100v
MS-II-00006-00005-000-00211,101r
MS-II-00006-00005-000-00212,101v
MS-II-00006-00005-000-00213,103r
MS-II-00006-00005-000-00214,103v
MS-II-00006-00005-000-00215,104r
MS-II-00006-00005-000-00216,104v
MS-II-00006-00005-000-00217,105r
MS-II-00006-00005-000-00218,105v
MS-II-00006-00005-000-00219,106r
MS-II-00006-00005-000-00220,106v
MS-II-00006-00005-000-00221,107r
MS-II-00006-00005-000-00222,107v
MS-II-00006-00005-000-00223,108r
MS-II-00006-00005-000-00224,108v
MS-II-00006-00005-000-00225,109r
MS-II-00006-00005-000-00226,109v
MS-II-00006-00005-000-00227,110r
MS-II-00006-00005-000-00228,110v
MS-II-00006-00005-000-00229,111r
MS-II-00006-00005-000-00230,111v
MS-II-00006-00005-000-00231,112r
MS-II-00006-00005-000-00232,112v
MS-II-00006-00005-000-00233,113r
MS-II-00006-00005-000-00234,113v
MS-II-00006-00005-000-00235,114r
MS-II-00006-00005-000-00236,114v
MS-II-00006-00005-000-00237,115r
MS-II-00006-00005-000-00238,115v
MS-II-00006-00005-000-00239,116r
MS-II-00006-00005-000-00240,116v
MS-II-00006-00005-000-00241,117r
MS-II-00006-00005-000-00242,117v
MS-II-00006-00005-000-00243,118r
MS-II-00006-00005-000-00244,118v
MS-II-00006-00005-000-00245,119r
MS-II-00006-00005-000-00246,119v
MS-II-00006-00005-000-00247,120r
MS-II-00006-00005-000-00248,120v
MS-II-00006-00005-000-00249,121r
MS-II-00006-00005-000-00250,121v
MS-II-00006-00005-000-00251,122r
MS-II-00006-00005-000-00252,122v
MS-II-00006-00005-000-00253,123r
MS-II-00006-00005-000-00254,123v
MS-II-00006-00005-000-00255,124r
MS-II-00006-00005-000-00256,124v
