image,label
MS-ADD-06865-000-00001,"left cover, outer"
MS-ADD-06865-000-00002,ii recto
MS-ADD-06865-000-00003,ii verso + i verso
MS-ADD-06865-000-00004,1r
MS-ADD-06865-000-00005,1v
MS-ADD-06865-000-00006,2r
MS-ADD-06865-000-00007,2v
MS-ADD-06865-000-00008,3r
MS-ADD-06865-000-00009,3v
MS-ADD-06865-000-00010,4r
MS-ADD-06865-000-00011,4v
MS-ADD-06865-000-00012,5r
MS-ADD-06865-000-00013,5v
MS-ADD-06865-000-00014,6r
MS-ADD-06865-000-00015,6v
MS-ADD-06865-000-00016,7r
MS-ADD-06865-000-00017,7v
MS-ADD-06865-000-00018,8r
MS-ADD-06865-000-00019,8v
MS-ADD-06865-000-00020,9r
MS-ADD-06865-000-00021,9v
MS-ADD-06865-000-00022,10r
MS-ADD-06865-000-00023,10v
MS-ADD-06865-000-00024,11r
MS-ADD-06865-000-00025,11v
MS-ADD-06865-000-00026,12r
MS-ADD-06865-000-00027,12v
MS-ADD-06865-000-00028,13r
MS-ADD-06865-000-00029,13v
MS-ADD-06865-000-00030,14r
MS-ADD-06865-000-00031,14v
MS-ADD-06865-000-00032,15r
MS-ADD-06865-000-00033,15v
MS-ADD-06865-000-00034,16r
MS-ADD-06865-000-00035,16v
MS-ADD-06865-000-00036,17r
MS-ADD-06865-000-00037,17v
MS-ADD-06865-000-00038,18r
MS-ADD-06865-000-00039,18v
MS-ADD-06865-000-00040,19r
MS-ADD-06865-000-00041,19v
MS-ADD-06865-000-00042,20r
MS-ADD-06865-000-00043,20v
MS-ADD-06865-000-00044,21r
MS-ADD-06865-000-00045,21v
MS-ADD-06865-000-00046,22r
MS-ADD-06865-000-00047,22v
MS-ADD-06865-000-00048,23r
MS-ADD-06865-000-00049,23v
MS-ADD-06865-000-00050,24r
MS-ADD-06865-000-00051,24v
MS-ADD-06865-000-00052,25r
MS-ADD-06865-000-00053,25v
MS-ADD-06865-000-00054,26r
MS-ADD-06865-000-00055,26v
MS-ADD-06865-000-00056,27r
MS-ADD-06865-000-00057,27v
MS-ADD-06865-000-00058,28r
MS-ADD-06865-000-00059,28v
MS-ADD-06865-000-00060,29r
MS-ADD-06865-000-00061,29v
MS-ADD-06865-000-00062,30r
MS-ADD-06865-000-00063,30v
MS-ADD-06865-000-00064,31r
MS-ADD-06865-000-00065,31v
MS-ADD-06865-000-00066,32r
MS-ADD-06865-000-00067,32v
MS-ADD-06865-000-00068,33r
MS-ADD-06865-000-00069,33v
MS-ADD-06865-000-00070,34r
MS-ADD-06865-000-00071,34v
MS-ADD-06865-000-00072,35r
MS-ADD-06865-000-00073,35v
