image,label
MS-DD-00006-00029-000-00001,"left cover, outer"
MS-DD-00006-00029-000-00002,"left cover, inner"
MS-DD-00006-00029-000-00003,[a] recto
MS-DD-00006-00029-000-00004,[a] verso
MS-DD-00006-00029-000-00005,[b] recto
MS-DD-00006-00029-000-00006,[b] verso
MS-DD-00006-00029-000-00007,i recto
MS-DD-00006-00029-000-00008,i verso
MS-DD-00006-00029-000-00009,1r
MS-DD-00006-00029-000-00010,1v
MS-DD-00006-00029-000-00011,2r
MS-DD-00006-00029-000-00012,2v
MS-DD-00006-00029-000-00013,3r
MS-DD-00006-00029-000-00014,3v
MS-DD-00006-00029-000-00015,4r
MS-DD-00006-00029-000-00016,4v
MS-DD-00006-00029-000-00017,5r
MS-DD-00006-00029-000-00018,5v
MS-DD-00006-00029-000-00019,7r
MS-DD-00006-00029-000-00020,7v
MS-DD-00006-00029-000-00021,8r
MS-DD-00006-00029-000-00022,8v
MS-DD-00006-00029-000-00023,9r
MS-DD-00006-00029-000-00024,9v
MS-DD-00006-00029-000-00025,10r
MS-DD-00006-00029-000-00026,10v
MS-DD-00006-00029-000-00027,11r
MS-DD-00006-00029-000-00028,11v
MS-DD-00006-00029-000-00029,12r
MS-DD-00006-00029-000-00030,12v
MS-DD-00006-00029-000-00031,13r
MS-DD-00006-00029-000-00032,13v
MS-DD-00006-00029-000-00033,14r
MS-DD-00006-00029-000-00034,14v
MS-DD-00006-00029-000-00035,17r
MS-DD-00006-00029-000-00036,17v
MS-DD-00006-00029-000-00037,18r
MS-DD-00006-00029-000-00038,18v
MS-DD-00006-00029-000-00039,19r
MS-DD-00006-00029-000-00040,19v
MS-DD-00006-00029-000-00041,20r
MS-DD-00006-00029-000-00042,20v
MS-DD-00006-00029-000-00043,21r
MS-DD-00006-00029-000-00044,21v
MS-DD-00006-00029-000-00045,22r
MS-DD-00006-00029-000-00046,22v
MS-DD-00006-00029-000-00047,23r
MS-DD-00006-00029-000-00048,23v
MS-DD-00006-00029-000-00049,24r
MS-DD-00006-00029-000-00050,24v
MS-DD-00006-00029-000-00051,25r
MS-DD-00006-00029-000-00052,25v
MS-DD-00006-00029-000-00053,26r
MS-DD-00006-00029-000-00054,26v
MS-DD-00006-00029-000-00055,27r
