image,label
MS-PETERHOUSE-00247-000-00001,outside left cover
MS-PETERHOUSE-00247-000-00002,inside left cover
MS-PETERHOUSE-00247-000-00003,[ia] recto
MS-PETERHOUSE-00247-000-00004,[ia] verso
MS-PETERHOUSE-00247-000-00005,i recto
MS-PETERHOUSE-00247-000-00006,i verso
MS-PETERHOUSE-00247-000-00007,ii recto
MS-PETERHOUSE-00247-000-00008,ii verso
MS-PETERHOUSE-00247-000-00009,1r
MS-PETERHOUSE-00247-000-00010,1v
MS-PETERHOUSE-00247-000-00011,2r
MS-PETERHOUSE-00247-000-00012,2v
MS-PETERHOUSE-00247-000-00013,3r
MS-PETERHOUSE-00247-000-00014,3v
MS-PETERHOUSE-00247-000-00015,4r
MS-PETERHOUSE-00247-000-00016,4v
MS-PETERHOUSE-00247-000-00017,5r
MS-PETERHOUSE-00247-000-00018,5v
MS-PETERHOUSE-00247-000-00019,6r
MS-PETERHOUSE-00247-000-00020,6v
MS-PETERHOUSE-00247-000-00021,7r
MS-PETERHOUSE-00247-000-00022,7v
MS-PETERHOUSE-00247-000-00023,8r
MS-PETERHOUSE-00247-000-00024,8v
MS-PETERHOUSE-00247-000-00025,9r
MS-PETERHOUSE-00247-000-00026,9v
MS-PETERHOUSE-00247-000-00027,10r
MS-PETERHOUSE-00247-000-00028,10v
MS-PETERHOUSE-00247-000-00029,11r
MS-PETERHOUSE-00247-000-00030,11v
MS-PETERHOUSE-00247-000-00031,12r
MS-PETERHOUSE-00247-000-00032,12v
MS-PETERHOUSE-00247-000-00033,13r
MS-PETERHOUSE-00247-000-00034,13v
MS-PETERHOUSE-00247-000-00035,14r
MS-PETERHOUSE-00247-000-00036,14v
MS-PETERHOUSE-00247-000-00037,15r
MS-PETERHOUSE-00247-000-00038,15v
MS-PETERHOUSE-00247-000-00039,16r
MS-PETERHOUSE-00247-000-00040,16v
MS-PETERHOUSE-00247-000-00041,17r
MS-PETERHOUSE-00247-000-00042,17v
MS-PETERHOUSE-00247-000-00043,18r
MS-PETERHOUSE-00247-000-00044,18v
MS-PETERHOUSE-00247-000-00045,19r
MS-PETERHOUSE-00247-000-00046,19v
MS-PETERHOUSE-00247-000-00047,20r
MS-PETERHOUSE-00247-000-00048,20v
MS-PETERHOUSE-00247-000-00049,21r
MS-PETERHOUSE-00247-000-00050,21v
MS-PETERHOUSE-00247-000-00051,22r
MS-PETERHOUSE-00247-000-00052,22v
MS-PETERHOUSE-00247-000-00053,23r
MS-PETERHOUSE-00247-000-00054,23v
MS-PETERHOUSE-00247-000-00055,24r
MS-PETERHOUSE-00247-000-00056,24v
