image,label
MS-PETERHOUSE-00178-000-00001,outside left cover
MS-PETERHOUSE-00178-000-00002,inside left cover
MS-PETERHOUSE-00178-000-00003,1r
MS-PETERHOUSE-00178-000-00004,1v
MS-PETERHOUSE-00178-000-00005,2r
MS-PETERHOUSE-00178-000-00006,2v
MS-PETERHOUSE-00178-000-00007,3r
MS-PETERHOUSE-00178-000-00008,3v
MS-PETERHOUSE-00178-000-00009,4r
MS-PETERHOUSE-00178-000-00010,4v
MS-PETERHOUSE-00178-000-00011,5r
MS-PETERHOUSE-00178-000-00012,5v
MS-PETERHOUSE-00178-000-00013,6r
MS-PETERHOUSE-00178-000-00014,6v
MS-PETERHOUSE-00178-000-00015,7r
MS-PETERHOUSE-00178-000-00016,7v
MS-PETERHOUSE-00178-000-00017,8r
MS-PETERHOUSE-00178-000-00018,8v
MS-PETERHOUSE-00178-000-00019,9r
MS-PETERHOUSE-00178-000-00020,9v
MS-PETERHOUSE-00178-000-00021,10r
MS-PETERHOUSE-00178-000-00022,10v
MS-PETERHOUSE-00178-000-00023,11r
MS-PETERHOUSE-00178-000-00024,11v
MS-PETERHOUSE-00178-000-00025,12r
MS-PETERHOUSE-00178-000-00026,12v
MS-PETERHOUSE-00178-000-00027,13r
MS-PETERHOUSE-00178-000-00028,13v
MS-PETERHOUSE-00178-000-00029,14r
MS-PETERHOUSE-00178-000-00030,14v
MS-PETERHOUSE-00178-000-00031,15r
MS-PETERHOUSE-00178-000-00032,15v
MS-PETERHOUSE-00178-000-00033,16r
MS-PETERHOUSE-00178-000-00034,16v
MS-PETERHOUSE-00178-000-00035,17r
MS-PETERHOUSE-00178-000-00036,17v
MS-PETERHOUSE-00178-000-00037,18r
MS-PETERHOUSE-00178-000-00038,18v
MS-PETERHOUSE-00178-000-00039,19r
MS-PETERHOUSE-00178-000-00040,19v
MS-PETERHOUSE-00178-000-00041,20r
MS-PETERHOUSE-00178-000-00042,20v
MS-PETERHOUSE-00178-000-00043,21r
MS-PETERHOUSE-00178-000-00044,21v
MS-PETERHOUSE-00178-000-00045,22r
MS-PETERHOUSE-00178-000-00046,22v
MS-PETERHOUSE-00178-000-00047,23r
MS-PETERHOUSE-00178-000-00048,23v
MS-PETERHOUSE-00178-000-00049,24r
MS-PETERHOUSE-00178-000-00050,24v
MS-PETERHOUSE-00178-000-00051,25r
MS-PETERHOUSE-00178-000-00052,25v
