image,label
MS-PETERHOUSE-00095-000-00001,outside left cover
MS-PETERHOUSE-00095-000-00002,inside left cover
MS-PETERHOUSE-00095-000-00003,i recto
MS-PETERHOUSE-00095-000-00004,i verso
MS-PETERHOUSE-00095-000-00005,ii recto
MS-PETERHOUSE-00095-000-00006,ii verso
MS-PETERHOUSE-00095-000-00007,iii recto
MS-PETERHOUSE-00095-000-00008,iii verso
MS-PETERHOUSE-00095-000-00009,iv recto
MS-PETERHOUSE-00095-000-00010,iv verso
MS-PETERHOUSE-00095-000-00011,v recto
MS-PETERHOUSE-00095-000-00012,v verso
MS-PETERHOUSE-00095-000-00013,vi recto 
MS-PETERHOUSE-00095-000-00014,vi verso
MS-PETERHOUSE-00095-000-00015,vii recto
MS-PETERHOUSE-00095-000-00016,vii verso
MS-PETERHOUSE-00095-000-00017,1r
MS-PETERHOUSE-00095-000-00018,1v
MS-PETERHOUSE-00095-000-00019,2r
MS-PETERHOUSE-00095-000-00020,2v
MS-PETERHOUSE-00095-000-00021,3r
MS-PETERHOUSE-00095-000-00022,3v
MS-PETERHOUSE-00095-000-00023,4r
MS-PETERHOUSE-00095-000-00024,4v
MS-PETERHOUSE-00095-000-00025,5r
MS-PETERHOUSE-00095-000-00026,5v
MS-PETERHOUSE-00095-000-00027,6r
MS-PETERHOUSE-00095-000-00028,6v
MS-PETERHOUSE-00095-000-00029,7r
MS-PETERHOUSE-00095-000-00030,7v
MS-PETERHOUSE-00095-000-00031,8r
MS-PETERHOUSE-00095-000-00032,8v
MS-PETERHOUSE-00095-000-00033,9r
MS-PETERHOUSE-00095-000-00034,9v
MS-PETERHOUSE-00095-000-00035,10r
MS-PETERHOUSE-00095-000-00036,10v
MS-PETERHOUSE-00095-000-00037,11r
MS-PETERHOUSE-00095-000-00038,11v
MS-PETERHOUSE-00095-000-00039,12r
MS-PETERHOUSE-00095-000-00040,12v
MS-PETERHOUSE-00095-000-00041,13r
MS-PETERHOUSE-00095-000-00042,13v
MS-PETERHOUSE-00095-000-00043,14r
MS-PETERHOUSE-00095-000-00044,14v
MS-PETERHOUSE-00095-000-00045,15r
MS-PETERHOUSE-00095-000-00046,15v
MS-PETERHOUSE-00095-000-00047,16r
