image,label
MS-PETERHOUSE-00182-000-00001,"front cover, outer"
MS-PETERHOUSE-00182-000-00002,"front cover, inner"
MS-PETERHOUSE-00182-000-00003,i recto
MS-PETERHOUSE-00182-000-00004,i verso
MS-PETERHOUSE-00182-000-00005,1r
MS-PETERHOUSE-00182-000-00006,1v
MS-PETERHOUSE-00182-000-00007,2r
MS-PETERHOUSE-00182-000-00008,2v
MS-PETERHOUSE-00182-000-00009,3r
MS-PETERHOUSE-00182-000-00010,3v
MS-PETERHOUSE-00182-000-00011,4r
MS-PETERHOUSE-00182-000-00012,4v
MS-PETERHOUSE-00182-000-00013,5r
MS-PETERHOUSE-00182-000-00014,5v
MS-PETERHOUSE-00182-000-00015,6r
MS-PETERHOUSE-00182-000-00016,6v
MS-PETERHOUSE-00182-000-00017,7r
MS-PETERHOUSE-00182-000-00018,7v
MS-PETERHOUSE-00182-000-00019,8r
MS-PETERHOUSE-00182-000-00020,8v
MS-PETERHOUSE-00182-000-00021,9r
MS-PETERHOUSE-00182-000-00022,9v
MS-PETERHOUSE-00182-000-00023,10r
MS-PETERHOUSE-00182-000-00024,10v
MS-PETERHOUSE-00182-000-00025,11r
MS-PETERHOUSE-00182-000-00026,11v
MS-PETERHOUSE-00182-000-00027,12r
MS-PETERHOUSE-00182-000-00028,12v
MS-PETERHOUSE-00182-000-00029,13r
MS-PETERHOUSE-00182-000-00030,13v
MS-PETERHOUSE-00182-000-00031,14r
MS-PETERHOUSE-00182-000-00032,14v
MS-PETERHOUSE-00182-000-00033,15r
MS-PETERHOUSE-00182-000-00034,15v
MS-PETERHOUSE-00182-000-00035,16r
MS-PETERHOUSE-00182-000-00036,16v
MS-PETERHOUSE-00182-000-00037,17r
MS-PETERHOUSE-00182-000-00038,17v
MS-PETERHOUSE-00182-000-00039,18r
MS-PETERHOUSE-00182-000-00040,18v
MS-PETERHOUSE-00182-000-00041,19r
MS-PETERHOUSE-00182-000-00042,19v
MS-PETERHOUSE-00182-000-00043,20r
MS-PETERHOUSE-00182-000-00044,20v
MS-PETERHOUSE-00182-000-00045,21r
MS-PETERHOUSE-00182-000-00046,21v
MS-PETERHOUSE-00182-000-00047,22r
MS-PETERHOUSE-00182-000-00048,22v
MS-PETERHOUSE-00182-000-00049,23r
MS-PETERHOUSE-00182-000-00050,23v
MS-PETERHOUSE-00182-000-00051,24r
MS-PETERHOUSE-00182-000-00052,24v
MS-PETERHOUSE-00182-000-00053,25r
MS-PETERHOUSE-00182-000-00054,25v
MS-PETERHOUSE-00182-000-00055,26r
MS-PETERHOUSE-00182-000-00056,26v
MS-PETERHOUSE-00182-000-00057,27r
MS-PETERHOUSE-00182-000-00058,27v
MS-PETERHOUSE-00182-000-00059,28r
MS-PETERHOUSE-00182-000-00060,28v
MS-PETERHOUSE-00182-000-00061,29r
MS-PETERHOUSE-00182-000-00062,29v
MS-PETERHOUSE-00182-000-00063,30r
MS-PETERHOUSE-00182-000-00064,30v
MS-PETERHOUSE-00182-000-00065,31r
MS-PETERHOUSE-00182-000-00066,31v
MS-PETERHOUSE-00182-000-00067,32r
MS-PETERHOUSE-00182-000-00068,32v
MS-PETERHOUSE-00182-000-00069,33r
MS-PETERHOUSE-00182-000-00070,33v
MS-PETERHOUSE-00182-000-00071,34r
MS-PETERHOUSE-00182-000-00072,34v
MS-PETERHOUSE-00182-000-00073,35r
MS-PETERHOUSE-00182-000-00074,35v
MS-PETERHOUSE-00182-000-00075,36r
MS-PETERHOUSE-00182-000-00076,36v
MS-PETERHOUSE-00182-000-00077,37r
MS-PETERHOUSE-00182-000-00078,37v
MS-PETERHOUSE-00182-000-00079,38r
MS-PETERHOUSE-00182-000-00080,38v
