image,label
MS-PEMBROKE-00308-000-00001,"front cover, outer"
MS-PEMBROKE-00308-000-00002,"front cover, inner"
MS-PEMBROKE-00308-000-00003,[a] recto
MS-PEMBROKE-00308-000-00004,[a] verso
MS-PEMBROKE-00308-000-00005,[b] recto
MS-PEMBROKE-00308-000-00006,[b] verso
MS-PEMBROKE-00308-000-00007,[c] recto
MS-PEMBROKE-00308-000-00008,[c] verso
MS-PEMBROKE-00308-000-00009,[d] recto
MS-PEMBROKE-00308-000-00010,[d] verso
MS-PEMBROKE-00308-000-00011,[e] recto
MS-PEMBROKE-00308-000-00012,[e] verso
MS-PEMBROKE-00308-000-00013,i recto
MS-PEMBROKE-00308-000-00014,i verso
MS-PEMBROKE-00308-000-00015,1r
MS-PEMBROKE-00308-000-00016,1v
MS-PEMBROKE-00308-000-00017,2r
MS-PEMBROKE-00308-000-00018,2v
MS-PEMBROKE-00308-000-00019,3r
MS-PEMBROKE-00308-000-00020,3v
MS-PEMBROKE-00308-000-00021,4r
MS-PEMBROKE-00308-000-00022,4v
MS-PEMBROKE-00308-000-00023,5r
MS-PEMBROKE-00308-000-00024,5v
MS-PEMBROKE-00308-000-00025,6r
MS-PEMBROKE-00308-000-00026,6v
MS-PEMBROKE-00308-000-00027,7r
MS-PEMBROKE-00308-000-00028,7v
MS-PEMBROKE-00308-000-00029,8r
MS-PEMBROKE-00308-000-00030,8v
MS-PEMBROKE-00308-000-00031,9r
MS-PEMBROKE-00308-000-00032,9v
MS-PEMBROKE-00308-000-00033,10r
MS-PEMBROKE-00308-000-00034,10v
MS-PEMBROKE-00308-000-00035,11r
MS-PEMBROKE-00308-000-00036,11v
MS-PEMBROKE-00308-000-00037,12r
MS-PEMBROKE-00308-000-00038,12v
MS-PEMBROKE-00308-000-00039,13r
MS-PEMBROKE-00308-000-00040,13v
MS-PEMBROKE-00308-000-00041,14r
MS-PEMBROKE-00308-000-00042,14v
MS-PEMBROKE-00308-000-00043,15r
MS-PEMBROKE-00308-000-00044,15v
MS-PEMBROKE-00308-000-00045,16r
MS-PEMBROKE-00308-000-00046,16v
MS-PEMBROKE-00308-000-00047,17r
MS-PEMBROKE-00308-000-00048,17v
MS-PEMBROKE-00308-000-00049,18r
MS-PEMBROKE-00308-000-00050,18v
MS-PEMBROKE-00308-000-00051,19r
MS-PEMBROKE-00308-000-00052,19v
MS-PEMBROKE-00308-000-00053,20r
MS-PEMBROKE-00308-000-00054,20v
MS-PEMBROKE-00308-000-00055,21r
MS-PEMBROKE-00308-000-00056,21v
MS-PEMBROKE-00308-000-00057,22r
MS-PEMBROKE-00308-000-00058,22v
MS-PEMBROKE-00308-000-00059,23r
MS-PEMBROKE-00308-000-00060,23v
MS-PEMBROKE-00308-000-00061,24r
MS-PEMBROKE-00308-000-00062,24v
MS-PEMBROKE-00308-000-00063,25r
MS-PEMBROKE-00308-000-00064,25v
MS-PEMBROKE-00308-000-00065,26r
MS-PEMBROKE-00308-000-00066,26v
MS-PEMBROKE-00308-000-00067,27r
MS-PEMBROKE-00308-000-00068,27v
MS-PEMBROKE-00308-000-00069,28r
MS-PEMBROKE-00308-000-00070,28v
MS-PEMBROKE-00308-000-00071,29r
MS-PEMBROKE-00308-000-00072,29v
MS-PEMBROKE-00308-000-00073,30r
MS-PEMBROKE-00308-000-00074,30v
MS-PEMBROKE-00308-000-00075,31r
MS-PEMBROKE-00308-000-00076,31v
MS-PEMBROKE-00308-000-00077,32r
MS-PEMBROKE-00308-000-00078,32v
MS-PEMBROKE-00308-000-00079,33r
MS-PEMBROKE-00308-000-00080,33v
MS-PEMBROKE-00308-000-00081,34r
MS-PEMBROKE-00308-000-00082,34v
MS-PEMBROKE-00308-000-00083,35r
MS-PEMBROKE-00308-000-00084,35v
MS-PEMBROKE-00308-000-00085,36r
MS-PEMBROKE-00308-000-00086,36v
MS-PEMBROKE-00308-000-00087,37r
MS-PEMBROKE-00308-000-00088,37v
MS-PEMBROKE-00308-000-00089,38r
MS-PEMBROKE-00308-000-00090,38v
MS-PEMBROKE-00308-000-00091,39r
MS-PEMBROKE-00308-000-00092,39v
MS-PEMBROKE-00308-000-00093,40r
MS-PEMBROKE-00308-000-00094,40v
MS-PEMBROKE-00308-000-00095,41r
MS-PEMBROKE-00308-000-00096,41v
MS-PEMBROKE-00308-000-00097,42r
MS-PEMBROKE-00308-000-00098,42v
MS-PEMBROKE-00308-000-00099,43r
MS-PEMBROKE-00308-000-00100,43v
MS-PEMBROKE-00308-000-00101,44r
MS-PEMBROKE-00308-000-00102,44v
