image,label
MS-PEMBROKE-00243-000-00001,"front cover, outer"
MS-PEMBROKE-00243-000-00002,"front cover, inner"
MS-PEMBROKE-00243-000-00003,[a] recto
MS-PEMBROKE-00243-000-00004,[a] verso
MS-PEMBROKE-00243-000-00005,[b] recto
MS-PEMBROKE-00243-000-00006,[b] verso
MS-PEMBROKE-00243-000-00007,1r
MS-PEMBROKE-00243-000-00008,1v
MS-PEMBROKE-00243-000-00009,2r
MS-PEMBROKE-00243-000-00010,2v
MS-PEMBROKE-00243-000-00011,3r
MS-PEMBROKE-00243-000-00012,3v
MS-PEMBROKE-00243-000-00013,4r
MS-PEMBROKE-00243-000-00014,4v
MS-PEMBROKE-00243-000-00015,5r
MS-PEMBROKE-00243-000-00016,5v
MS-PEMBROKE-00243-000-00017,6r
MS-PEMBROKE-00243-000-00018,6v
MS-PEMBROKE-00243-000-00019,7r
MS-PEMBROKE-00243-000-00020,7v
MS-PEMBROKE-00243-000-00021,8r
MS-PEMBROKE-00243-000-00022,8v
MS-PEMBROKE-00243-000-00023,9r
MS-PEMBROKE-00243-000-00024,9v
MS-PEMBROKE-00243-000-00025,10r
MS-PEMBROKE-00243-000-00026,10v
MS-PEMBROKE-00243-000-00027,11r
MS-PEMBROKE-00243-000-00028,11v
MS-PEMBROKE-00243-000-00029,12r
MS-PEMBROKE-00243-000-00030,12v
MS-PEMBROKE-00243-000-00031,13r
MS-PEMBROKE-00243-000-00032,13v
MS-PEMBROKE-00243-000-00033,14r
MS-PEMBROKE-00243-000-00034,14v
MS-PEMBROKE-00243-000-00035,15r
MS-PEMBROKE-00243-000-00036,15v
MS-PEMBROKE-00243-000-00037,16r
MS-PEMBROKE-00243-000-00038,16v
MS-PEMBROKE-00243-000-00039,17r
MS-PEMBROKE-00243-000-00040,17v
MS-PEMBROKE-00243-000-00041,18r
MS-PEMBROKE-00243-000-00042,18v
MS-PEMBROKE-00243-000-00043,19r
MS-PEMBROKE-00243-000-00044,19v
MS-PEMBROKE-00243-000-00045,20r
MS-PEMBROKE-00243-000-00046,20v
MS-PEMBROKE-00243-000-00047,21r
MS-PEMBROKE-00243-000-00048,21v
MS-PEMBROKE-00243-000-00049,22r
MS-PEMBROKE-00243-000-00050,22v
MS-PEMBROKE-00243-000-00051,23r
MS-PEMBROKE-00243-000-00052,23v
MS-PEMBROKE-00243-000-00053,24r
MS-PEMBROKE-00243-000-00054,24v
MS-PEMBROKE-00243-000-00055,25r
MS-PEMBROKE-00243-000-00056,25v
MS-PEMBROKE-00243-000-00057,26r
MS-PEMBROKE-00243-000-00058,26v
MS-PEMBROKE-00243-000-00059,27r
MS-PEMBROKE-00243-000-00060,27v
MS-PEMBROKE-00243-000-00061,28r
MS-PEMBROKE-00243-000-00062,28v
