image,label
MS-GONVILLE-AND-CAIUS-00190-00223-000-00001,"left cover, outer"
MS-GONVILLE-AND-CAIUS-00190-00223-000-00002,"left cover, inner"
MS-GONVILLE-AND-CAIUS-00190-00223-000-00003,1r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00004,1v
MS-GONVILLE-AND-CAIUS-00190-00223-000-00005,2r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00006,2v
MS-GONVILLE-AND-CAIUS-00190-00223-000-00007,3r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00008,3v
MS-GONVILLE-AND-CAIUS-00190-00223-000-00009,4r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00010,4v
MS-GONVILLE-AND-CAIUS-00190-00223-000-00011,5r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00012,5v
MS-GONVILLE-AND-CAIUS-00190-00223-000-00013,6r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00014,6v
MS-GONVILLE-AND-CAIUS-00190-00223-000-00015,7r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00016,7v
MS-GONVILLE-AND-CAIUS-00190-00223-000-00017,8r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00018,8v
MS-GONVILLE-AND-CAIUS-00190-00223-000-00019,9r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00020,9v
MS-GONVILLE-AND-CAIUS-00190-00223-000-00021,10r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00022,10v
MS-GONVILLE-AND-CAIUS-00190-00223-000-00023,11r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00024,11v
MS-GONVILLE-AND-CAIUS-00190-00223-000-00025,12r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00026,12v
MS-GONVILLE-AND-CAIUS-00190-00223-000-00027,13r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00028,13v
MS-GONVILLE-AND-CAIUS-00190-00223-000-00029,14r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00030,14v
MS-GONVILLE-AND-CAIUS-00190-00223-000-00031,15r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00032,15v
MS-GONVILLE-AND-CAIUS-00190-00223-000-00033,16r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00034,16v
MS-GONVILLE-AND-CAIUS-00190-00223-000-00035,17r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00036,17v
MS-GONVILLE-AND-CAIUS-00190-00223-000-00037,18r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00038,18v
MS-GONVILLE-AND-CAIUS-00190-00223-000-00039,19r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00040,19v
MS-GONVILLE-AND-CAIUS-00190-00223-000-00041,20r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00042,20v
MS-GONVILLE-AND-CAIUS-00190-00223-000-00043,21r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00044,21v
MS-GONVILLE-AND-CAIUS-00190-00223-000-00045,22r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00046,22v
MS-GONVILLE-AND-CAIUS-00190-00223-000-00047,23r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00048,23v
MS-GONVILLE-AND-CAIUS-00190-00223-000-00049,24r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00050,24v
MS-GONVILLE-AND-CAIUS-00190-00223-000-00051,25r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00052,25v
MS-GONVILLE-AND-CAIUS-00190-00223-000-00053,26r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00054,26v
MS-GONVILLE-AND-CAIUS-00190-00223-000-00055,27r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00056,27v
MS-GONVILLE-AND-CAIUS-00190-00223-000-00057,28r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00058,28v
MS-GONVILLE-AND-CAIUS-00190-00223-000-00059,29r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00060,29v
MS-GONVILLE-AND-CAIUS-00190-00223-000-00061,30r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00062,30v
MS-GONVILLE-AND-CAIUS-00190-00223-000-00063,31r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00064,31v
MS-GONVILLE-AND-CAIUS-00190-00223-000-00065,32r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00066,32v
MS-GONVILLE-AND-CAIUS-00190-00223-000-00067,33r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00068,33v
MS-GONVILLE-AND-CAIUS-00190-00223-000-00069,34r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00070,34v
MS-GONVILLE-AND-CAIUS-00190-00223-000-00071,35r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00072,35v
MS-GONVILLE-AND-CAIUS-00190-00223-000-00073,36r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00074,36v
MS-GONVILLE-AND-CAIUS-00190-00223-000-00075,37r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00076,37v
MS-GONVILLE-AND-CAIUS-00190-00223-000-00077,38r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00078,38v
MS-GONVILLE-AND-CAIUS-00190-00223-000-00079,39r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00080,39v
MS-GONVILLE-AND-CAIUS-00190-00223-000-00081,40r
MS-GONVILLE-AND-CAIUS-00190-00223-000-00082,40v
