image,label
MS-GONVILLE-AND-CAIUS-00373-00593-000-00001,outside_left_cover
MS-GONVILLE-AND-CAIUS-00373-00593-000-00002,inside_left_cover
MS-GONVILLE-AND-CAIUS-00373-00593-000-00003,[a] recto
MS-GONVILLE-AND-CAIUS-00373-00593-000-00004,[a] verso
MS-GONVILLE-AND-CAIUS-00373-00593-000-00005,[b] recto
MS-GONVILLE-AND-CAIUS-00373-00593-000-00006,[b] verso
MS-GONVILLE-AND-CAIUS-00373-00593-000-00007,[i] recto
MS-GONVILLE-AND-CAIUS-00373-00593-000-00008,[i] verso
MS-GONVILLE-AND-CAIUS-00373-00593-000-00009,[ii] recto
MS-GONVILLE-AND-CAIUS-00373-00593-000-00010,[ii] verso
MS-GONVILLE-AND-CAIUS-00373-00593-000-00011,[iii] recto
MS-GONVILLE-AND-CAIUS-00373-00593-000-00012,[iii] verso
MS-GONVILLE-AND-CAIUS-00373-00593-000-00013,[iv] recto
MS-GONVILLE-AND-CAIUS-00373-00593-000-00014,[iv] verso
MS-GONVILLE-AND-CAIUS-00373-00593-000-00015,1r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00016,1v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00017,2r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00018,2v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00019,3r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00020,3v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00021,4r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00022,4v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00023,5r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00024,5v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00025,6r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00026,6v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00027,7r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00028,7v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00029,8r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00030,8v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00031,9r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00032,9v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00033,10r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00034,10v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00035,11r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00036,11v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00037,12r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00038,12v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00039,13r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00040,13v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00041,14r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00042,14v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00043,15r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00044,15v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00045,16r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00046,16v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00047,17r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00048,17v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00049,18r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00050,18v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00051,19r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00052,19v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00053,20r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00054,20v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00055,21r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00056,21v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00057,22r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00058,22v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00059,23r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00060,23v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00061,24r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00062,24v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00063,25r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00064,25v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00065,26r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00066,26v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00067,27r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00068,27v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00069,28r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00070,28v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00071,29r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00072,29v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00073,30r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00074,30v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00075,31r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00076,31v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00077,32r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00078,32v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00079,33r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00080,33v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00081,34r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00082,34v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00083,35r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00084,35v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00085,36r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00086,36v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00087,37r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00088,37v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00089,38r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00090,38v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00091,39r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00092,39v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00093,40r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00094,40v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00095,41r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00096,41v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00097,42r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00098,42v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00099,43r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00100,43v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00101,44r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00102,44v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00103,45r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00104,45v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00105,46r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00106,46v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00107,47r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00108,47v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00109,48r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00110,48v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00111,49r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00112,49v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00113,50r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00114,50v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00115,51r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00116,51v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00117,52r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00118,52v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00119,53r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00120,53v
MS-GONVILLE-AND-CAIUS-00373-00593-000-00121,54r
MS-GONVILLE-AND-CAIUS-00373-00593-000-00122,54v
