image,label
MS-CCCC-00416-000-00001,i recto
MS-CCCC-00416-000-00002,i verso
MS-CCCC-00416-000-00003,1r
MS-CCCC-00416-000-00004,1v
MS-CCCC-00416-000-00005,2r
MS-CCCC-00416-000-00006,2v
MS-CCCC-00416-000-00007,3r
MS-CCCC-00416-000-00008,3v
MS-CCCC-00416-000-00009,4r
MS-CCCC-00416-000-00010,4v
MS-CCCC-00416-000-00011,5r
MS-CCCC-00416-000-00012,5v
MS-CCCC-00416-000-00013,6r
MS-CCCC-00416-000-00014,6v
MS-CCCC-00416-000-00015,7r
MS-CCCC-00416-000-00016,7v
MS-CCCC-00416-000-00017,8r
MS-CCCC-00416-000-00018,8v
MS-CCCC-00416-000-00019,9r
MS-CCCC-00416-000-00020,9v
MS-CCCC-00416-000-00021,10r
MS-CCCC-00416-000-00022,10v
MS-CCCC-00416-000-00023,11r
MS-CCCC-00416-000-00024,11v
MS-CCCC-00416-000-00025,12r
MS-CCCC-00416-000-00026,12v
MS-CCCC-00416-000-00027,13r
MS-CCCC-00416-000-00028,13v
MS-CCCC-00416-000-00029,14r
MS-CCCC-00416-000-00030,14v
MS-CCCC-00416-000-00031,15r
MS-CCCC-00416-000-00032,15v
MS-CCCC-00416-000-00033,16r
MS-CCCC-00416-000-00034,16v
MS-CCCC-00416-000-00035,17r
MS-CCCC-00416-000-00036,17v
MS-CCCC-00416-000-00037,18r
MS-CCCC-00416-000-00038,18v
MS-CCCC-00416-000-00039,19r
MS-CCCC-00416-000-00040,19v
MS-CCCC-00416-000-00041,20r
MS-CCCC-00416-000-00042,20v
MS-CCCC-00416-000-00043,21r
MS-CCCC-00416-000-00044,21v
MS-CCCC-00416-000-00045,22r
MS-CCCC-00416-000-00046,22v
MS-CCCC-00416-000-00047,23r
MS-CCCC-00416-000-00048,23v
MS-CCCC-00416-000-00049,24r
MS-CCCC-00416-000-00050,24v
MS-CCCC-00416-000-00051,25r
MS-CCCC-00416-000-00052,25v
MS-CCCC-00416-000-00053,26r
MS-CCCC-00416-000-00054,26v
MS-CCCC-00416-000-00055,27r
MS-CCCC-00416-000-00056,27v
MS-CCCC-00416-000-00057,28r
MS-CCCC-00416-000-00058,28v
MS-CCCC-00416-000-00059,29r
MS-CCCC-00416-000-00060,29v
MS-CCCC-00416-000-00061,30r
MS-CCCC-00416-000-00062,30v
MS-CCCC-00416-000-00063,31r
MS-CCCC-00416-000-00064,31v
MS-CCCC-00416-000-00065,32r
MS-CCCC-00416-000-00066,32v
MS-CCCC-00416-000-00067,33r
MS-CCCC-00416-000-00068,33v
MS-CCCC-00416-000-00069,34r
MS-CCCC-00416-000-00070,34v
MS-CCCC-00416-000-00071,35r
MS-CCCC-00416-000-00072,35v
MS-CCCC-00416-000-00073,36r
MS-CCCC-00416-000-00074,36v
MS-CCCC-00416-000-00075,37r
MS-CCCC-00416-000-00076,37v
MS-CCCC-00416-000-00077,38r
MS-CCCC-00416-000-00078,38v
MS-CCCC-00416-000-00079,39r
MS-CCCC-00416-000-00080,39v
MS-CCCC-00416-000-00081,40r
MS-CCCC-00416-000-00082,40v
MS-CCCC-00416-000-00083,41r
MS-CCCC-00416-000-00084,41v
MS-CCCC-00416-000-00085,42r
MS-CCCC-00416-000-00086,42v
MS-CCCC-00416-000-00087,43r
MS-CCCC-00416-000-00088,43v
MS-CCCC-00416-000-00089,44r
MS-CCCC-00416-000-00090,44v
MS-CCCC-00416-000-00091,45r
MS-CCCC-00416-000-00092,45v
MS-CCCC-00416-000-00093,46r
MS-CCCC-00416-000-00094,46v
MS-CCCC-00416-000-00095,47r
MS-CCCC-00416-000-00096,47v
MS-CCCC-00416-000-00097,48r
MS-CCCC-00416-000-00098,48v
MS-CCCC-00416-000-00099,49r
MS-CCCC-00416-000-00100,49v
MS-CCCC-00416-000-00101,50r
MS-CCCC-00416-000-00102,50v
MS-CCCC-00416-000-00103,51r
MS-CCCC-00416-000-00104,51v
MS-CCCC-00416-000-00105,52r
MS-CCCC-00416-000-00106,52v
MS-CCCC-00416-000-00107,53r
MS-CCCC-00416-000-00108,53v
MS-CCCC-00416-000-00109,54r
MS-CCCC-00416-000-00110,54v
MS-CCCC-00416-000-00111,55r
MS-CCCC-00416-000-00112,55v
MS-CCCC-00416-000-00113,56r
MS-CCCC-00416-000-00114,56v
MS-CCCC-00416-000-00115,57r
MS-CCCC-00416-000-00116,57v
MS-CCCC-00416-000-00117,58r
MS-CCCC-00416-000-00118,58v
MS-CCCC-00416-000-00119,59r
MS-CCCC-00416-000-00120,59v
MS-CCCC-00416-000-00121,60r
MS-CCCC-00416-000-00122,60v
MS-CCCC-00416-000-00123,61r
MS-CCCC-00416-000-00124,61v
MS-CCCC-00416-000-00125,62r
MS-CCCC-00416-000-00126,62v
MS-CCCC-00416-000-00127,63r
MS-CCCC-00416-000-00128,63v
MS-CCCC-00416-000-00129,64r
MS-CCCC-00416-000-00130,64v
MS-CCCC-00416-000-00131,65r
MS-CCCC-00416-000-00132,65v
MS-CCCC-00416-000-00133,66r
MS-CCCC-00416-000-00134,66v
MS-CCCC-00416-000-00135,67r
MS-CCCC-00416-000-00136,67v
MS-CCCC-00416-000-00137,68r
MS-CCCC-00416-000-00138,68v
MS-CCCC-00416-000-00139,69r
MS-CCCC-00416-000-00140,69v
MS-CCCC-00416-000-00141,70r
MS-CCCC-00416-000-00142,70v
MS-CCCC-00416-000-00143,71r
MS-CCCC-00416-000-00144,71v
MS-CCCC-00416-000-00145,72r
MS-CCCC-00416-000-00146,72v
MS-CCCC-00416-000-00147,73r
MS-CCCC-00416-000-00148,73v
MS-CCCC-00416-000-00149,74r
MS-CCCC-00416-000-00150,74v
MS-CCCC-00416-000-00151,75r
MS-CCCC-00416-000-00152,75v
MS-CCCC-00416-000-00153,76r
MS-CCCC-00416-000-00154,76v
MS-CCCC-00416-000-00155,77r
MS-CCCC-00416-000-00156,77v
MS-CCCC-00416-000-00157,78r
MS-CCCC-00416-000-00158,78v
MS-CCCC-00416-000-00159,79r
MS-CCCC-00416-000-00160,79v
MS-CCCC-00416-000-00161,80r
MS-CCCC-00416-000-00162,80v
MS-CCCC-00416-000-00163,81r
MS-CCCC-00416-000-00164,81v
MS-CCCC-00416-000-00165,82r
MS-CCCC-00416-000-00166,82v
MS-CCCC-00416-000-00167,83r
MS-CCCC-00416-000-00168,83v
MS-CCCC-00416-000-00169,84r
MS-CCCC-00416-000-00170,84v
MS-CCCC-00416-000-00171,85r
MS-CCCC-00416-000-00172,85v
MS-CCCC-00416-000-00173,86r
MS-CCCC-00416-000-00174,86v
MS-CCCC-00416-000-00175,87r
MS-CCCC-00416-000-00176,87v
MS-CCCC-00416-000-00177,88r
MS-CCCC-00416-000-00178,88v
