image,label
MS-CCCC-00354-000-00001,1r
MS-CCCC-00354-000-00002,1v
MS-CCCC-00354-000-00003,2r
MS-CCCC-00354-000-00004,2v
MS-CCCC-00354-000-00005,3r
MS-CCCC-00354-000-00006,3v
MS-CCCC-00354-000-00007,4r
MS-CCCC-00354-000-00008,4v
MS-CCCC-00354-000-00009,5r
MS-CCCC-00354-000-00010,5v
MS-CCCC-00354-000-00011,6r
MS-CCCC-00354-000-00012,6v
MS-CCCC-00354-000-00013,7r
MS-CCCC-00354-000-00014,7v
MS-CCCC-00354-000-00015,8r
MS-CCCC-00354-000-00016,8v
MS-CCCC-00354-000-00017,9r
MS-CCCC-00354-000-00018,9v
MS-CCCC-00354-000-00019,10r
MS-CCCC-00354-000-00020,10v
MS-CCCC-00354-000-00021,11r
MS-CCCC-00354-000-00022,11v
MS-CCCC-00354-000-00023,12r
MS-CCCC-00354-000-00024,12v
MS-CCCC-00354-000-00025,13r
MS-CCCC-00354-000-00026,13v
MS-CCCC-00354-000-00027,14r
MS-CCCC-00354-000-00028,14v
MS-CCCC-00354-000-00029,15r
MS-CCCC-00354-000-00030,15v
MS-CCCC-00354-000-00031,16r
MS-CCCC-00354-000-00032,16v
MS-CCCC-00354-000-00033,17r
MS-CCCC-00354-000-00034,17v
MS-CCCC-00354-000-00035,18r
MS-CCCC-00354-000-00036,18v
MS-CCCC-00354-000-00037,19r
MS-CCCC-00354-000-00038,19v
MS-CCCC-00354-000-00039,20r
MS-CCCC-00354-000-00040,20v
MS-CCCC-00354-000-00041,21r
MS-CCCC-00354-000-00042,21v
MS-CCCC-00354-000-00043,22r
MS-CCCC-00354-000-00044,22v
MS-CCCC-00354-000-00045,23r
MS-CCCC-00354-000-00046,23v
MS-CCCC-00354-000-00047,24r
MS-CCCC-00354-000-00048,24v
MS-CCCC-00354-000-00049,25r
MS-CCCC-00354-000-00050,25v
MS-CCCC-00354-000-00051,26r
MS-CCCC-00354-000-00052,26v
MS-CCCC-00354-000-00053,27r
MS-CCCC-00354-000-00054,27v
MS-CCCC-00354-000-00055,28r
MS-CCCC-00354-000-00056,28v
MS-CCCC-00354-000-00057,29r
MS-CCCC-00354-000-00058,29v
MS-CCCC-00354-000-00059,30r
MS-CCCC-00354-000-00060,30v
MS-CCCC-00354-000-00061,31r
MS-CCCC-00354-000-00062,31v
MS-CCCC-00354-000-00063,32r
MS-CCCC-00354-000-00064,32v
MS-CCCC-00354-000-00065,33r
MS-CCCC-00354-000-00066,33v
MS-CCCC-00354-000-00067,34r
MS-CCCC-00354-000-00068,34v
MS-CCCC-00354-000-00069,35r
MS-CCCC-00354-000-00070,35v
MS-CCCC-00354-000-00071,36r
MS-CCCC-00354-000-00072,36v
MS-CCCC-00354-000-00073,37r
MS-CCCC-00354-000-00074,37v
MS-CCCC-00354-000-00075,38r
MS-CCCC-00354-000-00076,38v
MS-CCCC-00354-000-00077,39r
MS-CCCC-00354-000-00078,39v
MS-CCCC-00354-000-00079,40r
MS-CCCC-00354-000-00080,40v
MS-CCCC-00354-000-00081,41r
MS-CCCC-00354-000-00082,41v
MS-CCCC-00354-000-00083,42r
MS-CCCC-00354-000-00084,42v
MS-CCCC-00354-000-00085,43r
MS-CCCC-00354-000-00086,43v
