image,label
MS-SIDNEYSUSSEX-00051-000-00001,outside left cover
MS-SIDNEYSUSSEX-00051-000-00002,inside left cover
MS-SIDNEYSUSSEX-00051-000-00003,[a] recto
MS-SIDNEYSUSSEX-00051-000-00004,[a] verso
MS-SIDNEYSUSSEX-00051-000-00005,[i] recto
MS-SIDNEYSUSSEX-00051-000-00006,[i] verso
MS-SIDNEYSUSSEX-00051-000-00007,[ii] recto
MS-SIDNEYSUSSEX-00051-000-00008,[ii] verso
MS-SIDNEYSUSSEX-00051-000-00009,[iii] recto
MS-SIDNEYSUSSEX-00051-000-00010,[iii] verso
MS-SIDNEYSUSSEX-00051-000-00011,1r
MS-SIDNEYSUSSEX-00051-000-00012,1v
MS-SIDNEYSUSSEX-00051-000-00013,2r
MS-SIDNEYSUSSEX-00051-000-00014,2v
MS-SIDNEYSUSSEX-00051-000-00015,3r
MS-SIDNEYSUSSEX-00051-000-00016,3v
MS-SIDNEYSUSSEX-00051-000-00017,4r
MS-SIDNEYSUSSEX-00051-000-00018,4v
MS-SIDNEYSUSSEX-00051-000-00019,5r
MS-SIDNEYSUSSEX-00051-000-00020,5v
MS-SIDNEYSUSSEX-00051-000-00021,6r
MS-SIDNEYSUSSEX-00051-000-00022,6v
MS-SIDNEYSUSSEX-00051-000-00023,7r
MS-SIDNEYSUSSEX-00051-000-00024,7v
MS-SIDNEYSUSSEX-00051-000-00025,8r
MS-SIDNEYSUSSEX-00051-000-00026,8v
MS-SIDNEYSUSSEX-00051-000-00027,9r
MS-SIDNEYSUSSEX-00051-000-00028,9v
MS-SIDNEYSUSSEX-00051-000-00029,10r
MS-SIDNEYSUSSEX-00051-000-00030,10v
MS-SIDNEYSUSSEX-00051-000-00031,11r
MS-SIDNEYSUSSEX-00051-000-00032,11v
MS-SIDNEYSUSSEX-00051-000-00033,12r
MS-SIDNEYSUSSEX-00051-000-00034,12v
MS-SIDNEYSUSSEX-00051-000-00035,13r
MS-SIDNEYSUSSEX-00051-000-00036,13v
MS-SIDNEYSUSSEX-00051-000-00037,14r
MS-SIDNEYSUSSEX-00051-000-00038,14v
MS-SIDNEYSUSSEX-00051-000-00039,15r
MS-SIDNEYSUSSEX-00051-000-00040,15v
MS-SIDNEYSUSSEX-00051-000-00041,16r
MS-SIDNEYSUSSEX-00051-000-00042,16v
MS-SIDNEYSUSSEX-00051-000-00043,17r
MS-SIDNEYSUSSEX-00051-000-00044,17v
MS-SIDNEYSUSSEX-00051-000-00045,18r
MS-SIDNEYSUSSEX-00051-000-00046,18v
MS-SIDNEYSUSSEX-00051-000-00047,19r
MS-SIDNEYSUSSEX-00051-000-00048,19v
MS-SIDNEYSUSSEX-00051-000-00049,20r
MS-SIDNEYSUSSEX-00051-000-00050,20v
MS-SIDNEYSUSSEX-00051-000-00051,21r
MS-SIDNEYSUSSEX-00051-000-00052,21v
MS-SIDNEYSUSSEX-00051-000-00053,22r
MS-SIDNEYSUSSEX-00051-000-00054,22v
MS-SIDNEYSUSSEX-00051-000-00055,23r
MS-SIDNEYSUSSEX-00051-000-00056,23v
MS-SIDNEYSUSSEX-00051-000-00057,24r
MS-SIDNEYSUSSEX-00051-000-00058,24v
MS-SIDNEYSUSSEX-00051-000-00059,25r
MS-SIDNEYSUSSEX-00051-000-00060,25v
MS-SIDNEYSUSSEX-00051-000-00061,26r
MS-SIDNEYSUSSEX-00051-000-00062,26v
MS-SIDNEYSUSSEX-00051-000-00063,27r
MS-SIDNEYSUSSEX-00051-000-00064,27v
MS-SIDNEYSUSSEX-00051-000-00065,28r
MS-SIDNEYSUSSEX-00051-000-00066,28v
MS-SIDNEYSUSSEX-00051-000-00067,29r
MS-SIDNEYSUSSEX-00051-000-00068,29v
MS-SIDNEYSUSSEX-00051-000-00069,30r
MS-SIDNEYSUSSEX-00051-000-00070,30v
MS-SIDNEYSUSSEX-00051-000-00071,31r
MS-SIDNEYSUSSEX-00051-000-00072,31v
MS-SIDNEYSUSSEX-00051-000-00073,32r
MS-SIDNEYSUSSEX-00051-000-00074,32v
MS-SIDNEYSUSSEX-00051-000-00075,33r
MS-SIDNEYSUSSEX-00051-000-00076,33v
MS-SIDNEYSUSSEX-00051-000-00077,34r
MS-SIDNEYSUSSEX-00051-000-00078,34v
MS-SIDNEYSUSSEX-00051-000-00079,35r
MS-SIDNEYSUSSEX-00051-000-00080,35v
MS-SIDNEYSUSSEX-00051-000-00081,36r
MS-SIDNEYSUSSEX-00051-000-00082,36v
MS-SIDNEYSUSSEX-00051-000-00083,37r
MS-SIDNEYSUSSEX-00051-000-00084,37v
MS-SIDNEYSUSSEX-00051-000-00085,38r
MS-SIDNEYSUSSEX-00051-000-00086,38v
MS-SIDNEYSUSSEX-00051-000-00087,39r
MS-SIDNEYSUSSEX-00051-000-00088,39v
MS-SIDNEYSUSSEX-00051-000-00089,40r
MS-SIDNEYSUSSEX-00051-000-00090,40v
MS-SIDNEYSUSSEX-00051-000-00091,41r
MS-SIDNEYSUSSEX-00051-000-00092,41v
MS-SIDNEYSUSSEX-00051-000-00093,42r
MS-SIDNEYSUSSEX-00051-000-00094,42v
